158,0,172,3,104,2,2347142,27628,23439,17227,28106
150,7,168,0,134,1,2347142,27931,23192,17408,27457
153,2,190,0,104,2,2528461,27757,23377,17182,28106
156,5,185,8,104,2,2347142,27585,23377,17160,28062
158,8,183,5,104,9,2347142,27585,23223,17138,28106
161,8,181,2,105,8,2347142,27714,23377,19676,32690
165,9,180,9,106,2,2190000,27372,23439,26144,38961
162,1,186,0,106,2,2528461,27457,23749,29806,43833
156,2,192,2,106,2,2190000,28018,23780,32912,48614
150,4,199,7,104,5,2190000,29806,23905,35897,55217
145,6,207,9,101,9,2347142,29711,23968,38458,60362
143,4,217,7,98,6,2347142,29192,23749,38961,59037
150,4,166,8,134,2,2347142,28062,23192,17408,27457
143,1,226,8,95,1,2347142,28551,23749,39180,59473
140,9,236,5,93,4,2528461,28106,23749,38961,59915
139,6,244,0,93,2,2190000,27844,23562,38672,58893
140,1,249,8,93,1,2347142,27585,23500,38600,58750
139,8,253,9,92,9,2190000,27162,23500,38387,58464
139,9,256,9,92,7,0,27120,23531,38316,58464
139,7,259,5,92,7,2347142,27037,23500,38245,57622
139,7,261,2,92,8,2190000,27078,23377,38034,57346
140,1,261,9,92,6,2528461,27120,23500,38034,57209
140,0,262,6,92,3,2190000,27120,23439,37756,56801
150,5,165,9,134,2,2190000,27800,23131,17408,27372
139,4,263,2,92,2,2347142,27330,23531,37687,56801
139,3,263,4,92,2,2190000,27037,23377,37619,56532
139,1,263,6,92,2,2347142,27037,23377,37619,56532
139,0,263,8,91,9,2190000,26912,23500,37619,56132
139,0,265,5,92,2,2347142,26105,23315,36413,54077
138,7,268,1,94,4,2347142,25407,23315,32525,50000
141,3,271,9,96,3,2347142,25598,23039,25218,43658
142,6,271,5,99,1,2347142,25714,23131,22101,40381
143,7,270,3,100,4,2190000,26065,23192,19756,38245
