136,3,157,2,105,6,2347142,29663,23780,18229,24736
136,1,157,1,105,6,2740000,29806,23780,18277,24736
137,1,157,0,105,5,2347142,29663,23780,18229,24700
138,7,158,0,104,8,2740000,30243,23843,18326,27037
140,3,157,2,104,9,2347142,31198,24094,24161,30993
140,7,153,3,103,4,2347142,32091,24157,31614,33593
140,0,147,0,100,2,37687,33650,24474,37826,34354
140,6,146,1,95,6,30000,31825,24474,38888,34776
142,7,146,7,89,6,26184,30194,24031,38458,34715
142,8,153,6,84,7,24375,29663,24031,37756,34534
142,3,162,4,81,9,24591,29568,23874,37482,34000
141,7,173,0,81,0,24736,29615,24157,37619,34000
140,7,183,3,81,4,24920,29285,23843,36941,33708
141,0,192,1,81,3,24090,29192,23843,36941,33363
141,4,200,3,80,8,23985,29099,23843,36941,33478
141,9,207,9,80,8,23502,29007,23749,36742,33193
142,3,214,9,80,7,23639,29099,24000,36875,33250
142,0,221,1,80,7,23333,28961,23749,36676,33024
141,9,226,6,80,5,23266,28641,23749,36610,32857
141,9,231,1,80,3,23066,28551,23780,36742,32857
142,0,234,8,80,0,23000,28641,23749,36676,32635
142,0,238,2,80,0,22705,28686,23780,36742,32690
142,3,241,3,80,0,22705,28551,23749,36742,32635
142,6,243,4,80,0,22640,28461,23562,36742,32635
142,6,245,1,80,0,22576,28327,23749,36742,32635
142,6,246,6,80,3,22289,28506,23593,36610,32580
142,2,248,0,80,6,22258,28461,23687,36742,32746
142,2,249,2,81,1,22195,28551,23562,36742,32580
142,5,250,0,82,0,22416,28461,23780,36941,32635
142,6,252,2,83,4,22803,28150,23625,36875,32635
