148,8,177,8,141,2,2347142,21976,22615,15443,24410
148,7,178,1,141,1,2347142,21976,22675,15443,24410
148,6,178,4,141,0,2740000,22038,22826,15462,24518
148,6,178,9,140,8,2347142,21976,22675,15443,24410
148,6,179,4,140,7,2347142,21976,22675,15423,24410
148,6,179,9,140,6,2347142,21945,22525,15384,24410
148,5,180,3,140,5,2190000,21945,22555,15423,24410
148,4,180,9,140,4,2347142,21976,22705,15443,24410
148,2,181,4,140,4,2347142,21976,22705,15462,24446
148,0,182,1,140,4,2347142,21976,22705,15462,24446
147,9,182,7,140,5,2347142,22007,22705,15462,24446
148,9,182,6,140,2,2347142,22038,22736,15482,24518
151,0,182,1,139,8,0,22416,23039,20109,25637
151,8,181,3,140,5,2347142,22576,22887,23570,27844
152,5,179,3,140,3,2347142,23066,22978,27931,31250
154,0,177,6,138,7,2347142,24339,23284,33307,38816
153,4,177,5,137,1,2052499,26105,23500,37895,47591
153,8,177,3,135,3,2347142,26585,23562,41321,54960
153,5,179,4,133,2,2190000,26995,23500,41083,55217
153,5,183,5,130,5,2528461,27078,23531,40381,56532
148,8,177,8,141,2,2347142,21976,22615,15443,24410
153,3,189,0,129,1,2190000,26707,23562,40304,55476
