142,5,181,7,147,9,2190000,23434,22736,16148,25714
142,1,180,6,147,9,2190000,23468,22796,16169,25752
142,0,179,6,147,9,2190000,23400,22736,16148,25714
141,9,178,7,147,8,2190000,23400,22736,16148,25714
141,5,177,8,147,8,2190000,23434,22736,16273,25947
141,9,177,0,147,8,2347142,23502,22826,17363,26423
142,7,176,1,148,1,2347142,23673,22826,20275,28238
146,2,174,0,147,5,2190000,23707,22796,22576,30490
150,6,169,8,145,5,2347142,23915,23039,25598,33708
150,8,165,9,145,2,2190000,24446,23039,28461,37075
148,1,164,1,144,4,2190000,24773,23131,30740,39180
149,3,164,2,140,9,2190000,24700,23162,31250,40075
146,6,168,1,139,4,2190000,24410,23039,30841,39401
145,5,174,8,137,8,2190000,23985,23009,30740,39773
145,2,184,2,134,6,2190000,23985,23039,30740,39180
144,5,193,8,133,0,2190000,23985,23039,31198,39107
145,4,203,1,131,7,2347142,23985,23131,31457,38744
145,5,211,6,131,4,2190000,23950,23070,31825,38529
145,8,219,4,130,9,2190000,23950,23039,31878,38387
145,4,226,4,130,6,2190000,23915,23039,31878,38316
145,1,232,7,130,4,2347142,23846,23039,31878,38245
145,7,238,0,130,4,2190000,23846,23131,32091,38245
145,9,242,8,130,4,2347142,23707,23070,32253,38175
146,2,247,0,130,3,2347142,23604,22978,32091,37826
146,3,250,6,130,3,1931176,23570,23039,32253,37826
146,6,253,5,130,2,2347142,23502,22887,32362,37687
146,7,256,0,130,2,2347142,23570,22948,32746,37826
146,6,257,8,130,5,2190000,23434,22887,32580,37687
146,4,260,0,131,0,2190000,23266,22826,32580,37619
145,8,262,7,132,5,2190000,23266,22826,32471,37413
