144,9,185,3,164,8,2347142,23299,22796,16128,25218
144,9,185,2,164,7,2347142,23266,22826,16148,25218
145,0,185,2,164,6,2347142,23333,22826,16148,25218
145,0,185,1,164,6,2347142,23333,22796,16128,25218
144,9,185,1,164,6,2347142,23299,22826,16128,25218
144,8,185,0,164,6,2347142,23333,22796,16128,25294
144,8,185,1,164,6,2347142,23333,22796,16128,25947
145,0,185,3,164,6,2347142,23333,22796,16148,26184
146,4,184,4,164,5,2347142,23468,22796,16252,27372
148,4,183,2,164,0,2347142,23846,22826,19049,30942
151,1,179,9,163,1,2347142,24446,23039,23639,38458
151,4,176,5,162,6,2347142,24090,23377,26423,44365
145,8,174,6,160,9,2347142,25031,23780,28915,46313
141,7,174,5,155,0,2347142,25908,23843,33766,48407
136,8,179,7,150,3,2347142,25483,23780,35961,48614
135,7,186,6,146,8,2347142,25294,23593,36941,48614
134,8,194,5,144,7,2347142,24994,23500,37482,48303
133,3,202,6,143,3,2347142,24700,23500,37413,47391
132,9,210,2,142,3,2347142,24410,23284,36941,47192
132,9,217,8,141,7,2190000,24303,23254,36941,46896
132,9,225,0,141,5,2347142,24196,23284,36742,46603
133,1,231,5,141,4,2347142,24196,23254,36610,46313
133,2,236,9,141,2,2190000,24020,23162,36544,46218
133,3,241,7,141,3,2190000,23985,23162,36218,46122
141,7,174,5,155,0,2347142,25908,23843,33766,48407
