142,8,179,5,103,4,2190000,25181,22826,16655,34000
142,7,179,9,103,4,2528461,25256,22887,16742,34058
142,7,180,3,103,4,2190000,25181,22826,16677,34000
142,6,180,9,103,3,2190000,25181,22826,16677,34000
143,2,181,3,103,3,2347142,25218,22948,16807,34534
144,5,180,7,103,7,2190000,25218,22826,16916,34897
145,1,178,8,105,2,2740000,26065,23162,21015,42547
143,4,174,7,105,8,2190000,27078,23500,30293,52264
142,4,171,8,102,2,2190000,28461,23780,37482,60512
140,1,172,3,96,2,2347142,29099,23749,40458,50550
139,4,176,5,90,9,2190000,27628,23500,40847,33250
138,6,182,0,87,6,2740000,27120,23500,40381,32857
137,6,189,8,86,3,2190000,26954,23377,39698,32471
137,4,198,1,85,6,2347142,26789,23377,39549,32199
137,6,205,6,85,1,2190000,26666,23377,39327,32091
137,9,212,4,84,9,2190000,26707,23377,39253,32091
137,7,219,2,84,9,2528461,26666,23377,39180,32091
137,7,225,2,84,8,2190000,26544,23377,38961,32038
137,8,230,1,84,7,2347142,26504,23377,38888,31984
137,9,234,6,84,7,2347142,26464,23377,38816,31984
138,0,238,4,84,7,2347142,26263,23315,38672,31931
137,8,241,4,84,7,2190000,26303,23377,38672,31878
138,1,244,0,84,5,2347142,26184,23284,38458,31878
138,0,246,5,84,4,2347142,26144,23223,38458,31825
137,9,248,7,84,4,2347142,26144,23377,38458,31878
137,8,250,5,84,3,2347142,26065,23192,38387,31878
137,6,252,2,84,5,2347142,26105,23377,38387,31878
137,8,253,5,84,7,2052499,26144,23162,37965,31666
137,5,254,8,85,4,2347142,26184,23377,37826,31666
137,6,256,4,86,0,2347142,26144,23377,36676,31250
