143,7,166,7,107,0,2740000,29238,23780,18522,24663
143,5,167,1,107,0,2052499,29192,23656,18448,24700
143,9,166,8,106,8,0,29332,23749,18448,24700
147,1,165,9,106,9,2190000,29192,23562,18326,24736
149,8,163,3,107,3,2052499,29615,23593,21428,26995
152,0,161,1,106,3,2347142,30194,23843,29238,31147
152,9,160,4,104,3,2347142,31614,23874,34654,34534
151,2,160,6,101,3,30841,31878,24125,39773,36089
149,2,161,9,98,2,33080,30690,24189,40075,36218
149,6,166,3,94,0,32471,30391,24284,39180,35769
150,2,173,9,90,2,2190000,30293,24411,38816,35392
149,1,182,7,88,9,2190000,30490,24411,38387,34715
149,1,191,3,88,6,2740000,30740,24506,38175,34534
147,0,198,3,89,4,2347142,30690,24411,37687,34000
145,8,204,5,89,8,2190000,30194,24284,37619,33882
145,7,211,1,89,5,2052499,30194,24411,37687,33824
147,0,217,4,88,4,2052499,30145,24189,37482,33535
147,3,222,5,87,6,0,30342,24411,37619,33421
147,2,227,0,87,4,2190000,30097,24252,37482,33250
147,2,230,7,87,6,2052499,30145,24189,37075,33137
147,0,234,0,87,7,2347142,30145,24284,37345,33137
146,7,236,9,87,8,2052499,30097,24189,37075,32912
146,7,239,3,87,8,2990000,30194,24252,37142,32912
146,5,241,4,87,8,2347142,30097,24189,37008,32746
146,2,243,4,87,8,2052499,30097,24189,36941,32690
146,1,244,7,87,8,2347142,30097,24284,37075,32746
145,9,245,7,87,9,2347142,30048,24189,37008,32635
145,3,246,6,88,2,2740000,30145,24284,37210,32746
145,1,247,3,88,5,2190000,29806,24157,37008,32635
144,2,248,2,89,2,2190000,29806,24157,37075,32635
142,7,250,1,90,6,2347142,30048,24220,37482,32635
