153,0,162,6,83,3,2052499,26144,23500,17160,23099
153,1,162,2,83,3,2052499,26144,23439,17071,23132
153,1,162,0,83,8,2528461,26144,23500,17093,23132
152,5,161,2,83,7,2347142,26144,23439,17182,23165
152,7,161,1,83,8,2740000,26263,23749,17049,23232
152,9,161,1,83,7,2347142,26184,23439,17071,23132
152,7,161,3,83,5,2347142,26263,23687,17115,23199
153,2,161,8,83,5,2347142,26263,23439,17093,23199
153,1,162,3,83,9,2347142,26184,23377,17071,23199
152,9,161,1,84,6,2740000,26544,23500,18253,23950
150,8,156,4,86,3,2190000,27500,23531,27078,29711
153,1,148,2,82,5,37895,30145,23874,36875,34715
152,3,142,8,79,5,2347142,26789,23749,39327,33882
149,8,145,8,74,6,2347142,25294,23377,38387,32580
147,5,154,5,69,2,2347142,25294,23377,38104,32038
146,3,165,7,67,1,2347142,25106,23284,37687,31666
144,2,178,1,67,6,2052499,24846,23192,37550,31457
141,5,189,2,68,2,2347142,25031,23377,37482,31457
140,2,198,9,67,5,2052499,24810,23192,37075,31457
139,3,208,2,67,2,2528461,24883,23284,37008,31457
138,4,216,9,67,0,2190000,24736,23192,36941,31301
137,7,224,6,66,9,2347142,24663,23162,36875,31301
137,0,231,2,67,0,2190000,24700,23192,36875,31301
136,7,237,2,66,7,2190000,24446,23162,36742,31250
136,3,242,4,66,6,2740000,24663,23223,36742,31250
136,4,246,7,67,1,2528461,24375,23162,36478,31250
135,6,251,3,67,3,2347142,24196,23131,36283,31147
135,3,254,4,67,2,2190000,24267,23162,36478,31198
135,6,256,7,67,0,1931176,24090,23070,36218,30942
135,3,259,0,67,1,2347142,24303,23192,36478,31095
134,9,260,5,67,1,2190000,24196,23070,36218,30841
