140,0,160,7,159,5,2347142,22868,22736,16190,26223
140,2,160,3,159,4,2528461,22835,22736,16252,26184
140,0,160,5,159,4,2528461,22835,22736,16252,26184
139,9,160,8,159,4,2347142,22868,22736,16232,26423
139,7,161,1,159,4,2190000,22835,22736,16190,26144
139,6,161,7,159,4,2347142,22835,22736,16252,26144
139,5,162,2,159,4,2347142,22868,22736,16190,26144
139,4,162,9,159,3,2347142,22901,22736,16190,26184
139,3,163,6,159,3,2347142,22835,22736,16190,26144
139,3,164,2,159,3,2347142,22835,22736,16232,26144
139,6,164,9,159,2,2347142,22868,22736,16232,26184
139,8,165,5,159,1,2347142,22868,22736,16252,26144
141,0,165,7,159,0,2347142,23000,22736,16252,26223
141,7,165,4,159,2,2190000,23132,22736,19100,30145
143,7,162,8,159,5,2347142,23639,22826,24554,35081
144,8,159,3,158,6,2347142,23299,23039,26995,38600
144,7,157,3,156,0,2347142,23776,23254,28506,41162
141,8,157,7,153,3,2740000,24627,23500,29711,46218
139,9,161,6,148,9,1823333,24339,23284,31561,47692
