2025-09-19 03:12:58.536552 - MPU: x=3, y=-3, z=1 - Pulgar=0, Indice=24920, Mayor=6360, Anulaar=22608, Meñique=1293
2025-09-19 03:12:58.634377 - MPU: x=1, y=2, z=-2 - Pulgar=0, Indice=24883, Mayor=6393, Anulaar=22640, Meñique=1293
2025-09-19 03:12:58.742032 - MPU: x=0, y=-4, z=-4 - Pulgar=0, Indice=24773, Mayor=6360, Anulaar=22512, Meñique=1293
2025-09-19 03:12:58.833254 - MPU: x=0, y=3, z=6 - Pulgar=0, Indice=24810, Mayor=6377, Anulaar=22448, Meñique=1293
2025-09-19 03:12:59.000670 - MPU: x=-1, y=-2, z=-3 - Pulgar=0, Indice=24883, Mayor=6377, Anulaar=22480, Meñique=1293
2025-09-19 03:12:59.042830 - MPU: x=0, y=-2, z=-1 - Pulgar=0, Indice=24773, Mayor=6377, Anulaar=22480, Meñique=1293
2025-09-19 03:12:59.133842 - MPU: x=-1, y=1, z=2 - Pulgar=0, Indice=24773, Mayor=6385, Anulaar=22480, Meñique=1293
2025-09-19 03:12:59.233189 - MPU: x=-5, y=1, z=2 - Pulgar=0, Indice=24736, Mayor=6360, Anulaar=22448, Meñique=1293
2025-09-19 03:12:59.334436 - MPU: x=-2, y=-4, z=2 - Pulgar=0, Indice=24554, Mayor=6360, Anulaar=22416, Meñique=1293
2025-09-19 03:12:59.433222 - MPU: x=1, y=-3, z=-4 - Pulgar=0, Indice=24554, Mayor=6360, Anulaar=22416, Meñique=1293
2025-09-19 03:12:59.533651 - MPU: x=1, y=-5, z=1 - Pulgar=0, Indice=24482, Mayor=6328, Anulaar=22384, Meñique=1293
2025-09-19 03:12:59.632885 - MPU: x=1, y=-6, z=11 - Pulgar=0, Indice=24627, Mayor=6352, Anulaar=22448, Meñique=1293
2025-09-19 03:12:59.734110 - MPU: x=-8, y=-7, z=2 - Pulgar=0, Indice=24267, Mayor=6312, Anulaar=22289, Meñique=1293
2025-09-19 03:12:59.833570 - MPU: x=-4, y=3, z=-4 - Pulgar=0, Indice=23915, Mayor=6312, Anulaar=22101, Meñique=1293
2025-09-19 03:12:59.963664 - MPU: x=-6, y=-6, z=-14 - Pulgar=0, Indice=23985, Mayor=6312, Anulaar=22384, Meñique=1293
2025-09-19 03:13:00.034223 - MPU: x=-5, y=-4, z=-5 - Pulgar=0, Indice=23846, Mayor=6296, Anulaar=22480, Meñique=1293
2025-09-19 03:13:00.134599 - MPU: x=-1, y=-17, z=10 - Pulgar=0, Indice=24055, Mayor=6312, Anulaar=22673, Meñique=1293
2025-09-19 03:13:01.341862 - MPU: x=76, y=-89, z=-51 - Pulgar=0, Indice=24055, Mayor=6288, Anulaar=22352, Meñique=1293
2025-09-19 03:13:01.352465 - MPU: x=-8, y=-13, z=26 - Pulgar=0, Indice=23707, Mayor=6288, Anulaar=22195, Meñique=1293
2025-09-19 03:13:01.353620 - MPU: x=-12, y=7, z=8 - Pulgar=0, Indice=22770, Mayor=6264, Anulaar=22038, Meñique=1293
2025-09-19 03:13:01.354768 - MPU: x=11, y=-20, z=-19 - Pulgar=0, Indice=22384, Mayor=6264, Anulaar=22007, Meñique=1293
2025-09-19 03:13:01.355656 - MPU: x=57, y=-56, z=-23 - Pulgar=0, Indice=21458, Mayor=6240, Anulaar=21730, Meñique=1293
2025-09-19 03:13:01.356562 - MPU: x=57, y=-53, z=-13 - Pulgar=0, Indice=20697, Mayor=6208, Anulaar=21458, Meñique=1293
2025-09-19 03:13:01.357511 - MPU: x=-4, y=-9, z=4 - Pulgar=0, Indice=20358, Mayor=6192, Anulaar=21368, Meñique=1293
2025-09-19 03:13:01.358469 - MPU: x=5, y=-15, z=1 - Pulgar=0, Indice=20358, Mayor=6192, Anulaar=21220, Meñique=1293
2025-09-19 03:13:01.359517 - MPU: x=3, y=-4, z=-7 - Pulgar=0, Indice=20330, Mayor=6192, Anulaar=21073, Meñique=1293
2025-09-19 03:13:01.360451 - MPU: x=-3, y=-22, z=0 - Pulgar=0, Indice=20330, Mayor=6184, Anulaar=21073, Meñique=1293
2025-09-19 03:13:01.361365 - MPU: x=7, y=-23, z=-6 - Pulgar=0, Indice=20303, Mayor=6184, Anulaar=21015, Meñique=1293
2025-09-19 03:13:01.362274 - MPU: x=5, y=-24, z=2 - Pulgar=0, Indice=20303, Mayor=6176, Anulaar=21015, Meñique=1293
2025-09-19 03:13:01.435840 - MPU: x=2, y=-24, z=4 - Pulgar=0, Indice=20303, Mayor=6176, Anulaar=21015, Meñique=1293
2025-09-19 03:13:01.563299 - MPU: x=3, y=-24, z=7 - Pulgar=0, Indice=20303, Mayor=6176, Anulaar=21015, Meñique=1293
2025-09-19 03:13:01.632985 - MPU: x=-7, y=-19, z=11 - Pulgar=0, Indice=20330, Mayor=6192, Anulaar=21044, Meñique=1293
2025-09-19 03:13:01.733604 - MPU: x=1, y=-3, z=1 - Pulgar=0, Indice=20303, Mayor=6176, Anulaar=21015, Meñique=1293
2025-09-19 03:13:01.834233 - MPU: x=0, y=-10, z=-1 - Pulgar=0, Indice=20303, Mayor=6184, Anulaar=21015, Meñique=1293
2025-09-19 03:13:01.934863 - MPU: x=10, y=-19, z=-3 - Pulgar=0, Indice=20275, Mayor=6176, Anulaar=21015, Meñique=1293
2025-09-19 03:13:02.033222 - MPU: x=0, y=-8, z=7 - Pulgar=0, Indice=20275, Mayor=6184, Anulaar=21015, Meñique=1293
2025-09-19 03:13:02.133255 - MPU: x=0, y=5, z=3 - Pulgar=0, Indice=20303, Mayor=6192, Anulaar=21015, Meñique=1293
2025-09-19 03:13:02.236397 - MPU: x=1, y=13, z=-4 - Pulgar=0, Indice=20192, Mayor=6184, Anulaar=20985, Meñique=1293
2025-09-19 03:13:02.333266 - MPU: x=-5, y=58, z=-14 - Pulgar=0, Indice=20109, Mayor=6176, Anulaar=20956, Meñique=1293
2025-09-19 03:13:02.434869 - MPU: x=-3, y=1, z=12 - Pulgar=0, Indice=20109, Mayor=6184, Anulaar=20956, Meñique=1293
2025-09-19 03:13:02.539826 - MPU: x=0, y=1, z=0 - Pulgar=0, Indice=20054, Mayor=6176, Anulaar=20927, Meñique=1293
2025-09-19 03:13:02.639841 - MPU: x=3, y=-3, z=0 - Pulgar=0, Indice=20054, Mayor=6192, Anulaar=21015, Meñique=1293
2025-09-19 03:13:02.733307 - MPU: x=-20, y=38, z=-31 - Pulgar=0, Indice=20027, Mayor=6176, Anulaar=20754, Meñique=1293
2025-09-19 03:13:02.834398 - MPU: x=8, y=-13, z=-5 - Pulgar=0, Indice=20027, Mayor=6160, Anulaar=20783, Meñique=1293
2025-09-19 03:13:02.942205 - MPU: x=2, y=5, z=-4 - Pulgar=0, Indice=20027, Mayor=6160, Anulaar=20754, Meñique=1293
2025-09-19 03:13:04.373348 - MPU: x=0, y=0, z=2 - Pulgar=0, Indice=27204, Mayor=6192, Anulaar=20841, Meñique=1293
2025-09-19 03:13:04.393962 - MPU: x=-1, y=-1, z=1 - Pulgar=0, Indice=20192, Mayor=9607, Anulaar=21578, Meñique=1293
2025-09-19 03:13:04.395250 - MPU: x=-1, y=1, z=-1 - Pulgar=0, Indice=20000, Mayor=6184, Anulaar=21853, Meñique=1293
2025-09-19 03:13:04.396454 - MPU: x=-3, y=0, z=-2 - Pulgar=0, Indice=24736, Mayor=9275, Anulaar=23846, Meñique=1293
2025-09-19 03:13:04.397478 - MPU: x=14, y=-13, z=-12 - Pulgar=0, Indice=24055, Mayor=8384, Anulaar=27714, Meñique=1293
2025-09-19 03:13:04.398680 - MPU: x=-3, y=2, z=1 - Pulgar=0, Indice=20275, Mayor=6160, Anulaar=20726, Meñique=1293
2025-09-19 03:13:04.399876 - MPU: x=6, y=-5, z=5 - Pulgar=0, Indice=20082, Mayor=6152, Anulaar=20697, Meñique=1293
2025-09-19 03:13:04.400828 - MPU: x=30, y=-25, z=20 - Pulgar=0, Indice=19783, Mayor=6144, Anulaar=20669, Meñique=1293
2025-09-19 03:13:04.401744 - MPU: x=7, y=6, z=-25 - Pulgar=0, Indice=19596, Mayor=6136, Anulaar=20583, Meñique=1293
2025-09-19 03:13:04.402659 - MPU: x=16, y=-10, z=-11 - Pulgar=0, Indice=19676, Mayor=6144, Anulaar=20583, Meñique=1293
2025-09-19 03:13:04.403576 - MPU: x=3, y=0, z=-12 - Pulgar=0, Indice=19729, Mayor=6144, Anulaar=20612, Meñique=1293
2025-09-19 03:13:04.404485 - MPU: x=2, y=0, z=-2 - Pulgar=0, Indice=19837, Mayor=6144, Anulaar=20640, Meñique=1293
2025-09-19 03:13:04.405390 - MPU: x=9, y=-6, z=-2 - Pulgar=0, Indice=19891, Mayor=6160, Anulaar=20555, Meñique=1293
2025-09-19 03:13:04.406302 - MPU: x=9, y=-5, z=0 - Pulgar=0, Indice=19864, Mayor=6144, Anulaar=20583, Meñique=1293
2025-09-19 03:13:04.433280 - MPU: x=3, y=-2, z=0 - Pulgar=0, Indice=19945, Mayor=6184, Anulaar=20612, Meñique=1293
2025-09-19 03:13:04.536607 - MPU: x=8, y=-4, z=-2 - Pulgar=0, Indice=19864, Mayor=6136, Anulaar=20499, Meñique=1293
2025-09-19 03:13:04.643960 - MPU: x=2, y=-1, z=0 - Pulgar=0, Indice=19945, Mayor=6184, Anulaar=20640, Meñique=1293
2025-09-19 03:13:04.736309 - MPU: x=2, y=-2, z=0 - Pulgar=0, Indice=19783, Mayor=6160, Anulaar=20499, Meñique=1293
2025-09-19 03:13:04.833522 - MPU: x=5, y=-6, z=0 - Pulgar=0, Indice=19837, Mayor=6144, Anulaar=20640, Meñique=1293
2025-09-19 03:13:04.934117 - MPU: x=2, y=-2, z=-1 - Pulgar=0, Indice=19891, Mayor=6152, Anulaar=20499, Meñique=1293
2025-09-19 03:13:05.035623 - MPU: x=4, y=-3, z=0 - Pulgar=0, Indice=19918, Mayor=6160, Anulaar=20583, Meñique=1293
2025-09-19 03:13:05.133659 - MPU: x=-1, y=1, z=-2 - Pulgar=0, Indice=19891, Mayor=6176, Anulaar=20612, Meñique=1293
2025-09-19 03:13:05.236264 - MPU: x=2, y=-2, z=-1 - Pulgar=0, Indice=19810, Mayor=6121, Anulaar=20499, Meñique=1293
2025-09-19 03:13:05.339161 - MPU: x=0, y=0, z=0 - Pulgar=0, Indice=19810, Mayor=6136, Anulaar=20499, Meñique=1293
2025-09-19 03:13:05.434824 - MPU: x=1, y=-1, z=0 - Pulgar=0, Indice=19783, Mayor=6144, Anulaar=20499, Meñique=1293
2025-09-19 03:13:05.534986 - MPU: x=1, y=-2, z=0 - Pulgar=0, Indice=19810, Mayor=6160, Anulaar=20442, Meñique=1293
2025-09-19 03:13:05.634555 - MPU: x=1, y=-1, z=0 - Pulgar=0, Indice=19891, Mayor=6192, Anulaar=20669, Meñique=1293
2025-09-19 03:13:05.734376 - MPU: x=-2, y=-1, z=3 - Pulgar=0, Indice=19837, Mayor=6152, Anulaar=20499, Meñique=1293
2025-09-19 03:13:05.833116 - MPU: x=1, y=-4, z=-2 - Pulgar=0, Indice=19810, Mayor=6121, Anulaar=20499, Meñique=1293
2025-09-19 03:13:05.933567 - MPU: x=0, y=3, z=-1 - Pulgar=0, Indice=19756, Mayor=6152, Anulaar=20386, Meñique=1293
2025-09-19 03:13:06.037005 - MPU: x=-2, y=-8, z=-5 - Pulgar=0, Indice=19810, Mayor=6144, Anulaar=20442, Meñique=1293
2025-09-19 03:13:06.134774 - MPU: x=1, y=-5, z=0 - Pulgar=0, Indice=19918, Mayor=6176, Anulaar=20669, Meñique=1293
2025-09-19 03:13:06.233200 - MPU: x=-2, y=-9, z=7 - Pulgar=0, Indice=19810, Mayor=6144, Anulaar=20555, Meñique=1293
2025-09-19 03:13:06.334418 - MPU: x=0, y=2, z=-2 - Pulgar=0, Indice=19810, Mayor=6136, Anulaar=20499, Meñique=1293
2025-09-19 03:13:06.434388 - MPU: x=1, y=2, z=3 - Pulgar=0, Indice=19756, Mayor=6136, Anulaar=20499, Meñique=1293
2025-09-19 03:13:06.533139 - MPU: x=1, y=0, z=-9 - Pulgar=0, Indice=19756, Mayor=6152, Anulaar=20527, Meñique=1293
2025-09-19 03:13:06.635265 - MPU: x=0, y=0, z=-1 - Pulgar=0, Indice=19837, Mayor=6176, Anulaar=20499, Meñique=1293
2025-09-19 03:13:06.736128 - MPU: x=-1, y=-2, z=-1 - Pulgar=0, Indice=19756, Mayor=6121, Anulaar=20470, Meñique=1293
2025-09-19 03:13:06.840018 - MPU: x=-3, y=-1, z=-1 - Pulgar=0, Indice=19810, Mayor=6144, Anulaar=20499, Meñique=1293
2025-09-19 03:13:06.992388 - MPU: x=-1, y=0, z=1 - Pulgar=0, Indice=19756, Mayor=6144, Anulaar=20499, Meñique=1293
2025-09-19 03:13:07.033027 - MPU: x=1, y=1, z=1 - Pulgar=0, Indice=19810, Mayor=6152, Anulaar=20386, Meñique=1293
2025-09-19 03:13:07.133204 - MPU: x=0, y=1, z=1 - Pulgar=0, Indice=19891, Mayor=6176, Anulaar=20414, Meñique=1293
2025-09-19 03:13:07.234897 - MPU: x=0, y=0, z=1 - Pulgar=0, Indice=19729, Mayor=6152, Anulaar=20303, Meñique=0
2025-09-19 03:13:07.333614 - MPU: x=0, y=-2, z=-1 - Pulgar=0, Indice=19729, Mayor=6176, Anulaar=20442, Meñique=0
2025-09-19 03:13:07.435807 - MPU: x=0, y=-1, z=2 - Pulgar=0, Indice=19729, Mayor=6144, Anulaar=20358, Meñique=0
2025-09-19 03:13:07.533174 - MPU: x=5, y=5, z=1 - Pulgar=0, Indice=19810, Mayor=6176, Anulaar=20470, Meñique=0
2025-09-19 03:13:07.633603 - MPU: x=1, y=-6, z=7 - Pulgar=0, Indice=19783, Mayor=6144, Anulaar=20414, Meñique=0
2025-09-19 03:13:07.733234 - MPU: x=0, y=4, z=0 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20386, Meñique=1293
2025-09-19 03:13:07.839603 - MPU: x=2, y=-10, z=1 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20358, Meñique=1293
2025-09-19 03:13:07.933102 - MPU: x=0, y=1, z=9 - Pulgar=0, Indice=19783, Mayor=6121, Anulaar=20275, Meñique=1293
2025-09-19 03:13:08.034491 - MPU: x=1, y=5, z=1 - Pulgar=0, Indice=19676, Mayor=6121, Anulaar=20358, Meñique=1293
2025-09-19 03:13:08.133156 - MPU: x=1, y=-1, z=2 - Pulgar=0, Indice=19783, Mayor=6144, Anulaar=20442, Meñique=1293
2025-09-19 03:13:08.321389 - MPU: x=2, y=-5, z=-5 - Pulgar=0, Indice=19729, Mayor=6160, Anulaar=20358, Meñique=1293
2025-09-19 03:13:08.342242 - MPU: x=0, y=0, z=0 - Pulgar=0, Indice=19729, Mayor=6136, Anulaar=20358, Meñique=1293
2025-09-19 03:13:08.433107 - MPU: x=0, y=1, z=2 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20330, Meñique=1293
2025-09-19 03:13:08.534873 - MPU: x=0, y=-3, z=2 - Pulgar=0, Indice=19702, Mayor=6121, Anulaar=20330, Meñique=1293
2025-09-19 03:13:08.633145 - MPU: x=0, y=1, z=2 - Pulgar=0, Indice=19783, Mayor=6176, Anulaar=20358, Meñique=1293
2025-09-19 03:13:08.735108 - MPU: x=-1, y=1, z=1 - Pulgar=0, Indice=19702, Mayor=6113, Anulaar=20358, Meñique=1293
2025-09-19 03:13:08.836463 - MPU: x=0, y=1, z=-1 - Pulgar=0, Indice=19676, Mayor=6136, Anulaar=20303, Meñique=1293
2025-09-19 03:13:08.935998 - MPU: x=-3, y=-10, z=0 - Pulgar=0, Indice=19810, Mayor=6144, Anulaar=20275, Meñique=0
2025-09-19 03:13:09.033068 - MPU: x=-3, y=-2, z=6 - Pulgar=0, Indice=19729, Mayor=6113, Anulaar=20275, Meñique=1293
2025-09-19 03:13:09.136462 - MPU: x=3, y=-2, z=1 - Pulgar=0, Indice=19676, Mayor=6176, Anulaar=20330, Meñique=1293
2025-09-19 03:13:09.245574 - MPU: x=1, y=-5, z=-2 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20303, Meñique=1293
2025-09-19 03:13:09.399780 - MPU: x=0, y=0, z=3 - Pulgar=0, Indice=19756, Mayor=6144, Anulaar=20330, Meñique=1293
2025-09-19 03:13:09.440960 - MPU: x=2, y=-3, z=2 - Pulgar=0, Indice=19783, Mayor=6144, Anulaar=20275, Meñique=1293
2025-09-19 03:13:09.809686 - MPU: x=-1, y=-2, z=-3 - Pulgar=0, Indice=19702, Mayor=6121, Anulaar=20330, Meñique=1293
2025-09-19 03:13:09.810795 - MPU: x=0, y=0, z=2 - Pulgar=0, Indice=19756, Mayor=6121, Anulaar=20275, Meñique=1293
2025-09-19 03:13:09.811798 - MPU: x=1, y=-6, z=4 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20303, Meñique=0
2025-09-19 03:13:09.836408 - MPU: x=-1, y=-2, z=2 - Pulgar=0, Indice=19810, Mayor=6176, Anulaar=20358, Meñique=0
2025-09-19 03:13:09.936810 - MPU: x=-2, y=-1, z=2 - Pulgar=0, Indice=19729, Mayor=6152, Anulaar=20330, Meñique=2740000
2025-09-19 03:13:10.033270 - MPU: x=-1, y=0, z=-2 - Pulgar=0, Indice=19729, Mayor=6113, Anulaar=20192, Meñique=0
2025-09-19 03:13:10.133823 - MPU: x=0, y=0, z=0 - Pulgar=0, Indice=19864, Mayor=6144, Anulaar=20303, Meñique=0
2025-09-19 03:13:10.233038 - MPU: x=3, y=2, z=-1 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20247, Meñique=0
2025-09-19 03:13:10.333106 - MPU: x=0, y=4, z=-2 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20275, Meñique=1293
2025-09-19 03:13:22.421938 - MPU: x=0, y=1, z=4 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20303, Meñique=1293
2025-09-19 03:13:23.481504 - MPU: x=0, y=-5, z=4 - Pulgar=0, Indice=19702, Mayor=6136, Anulaar=20275, Meñique=1293
2025-09-19 03:13:23.497771 - MPU: x=2, y=1, z=-1 - Pulgar=0, Indice=19729, Mayor=6136, Anulaar=20275, Meñique=1293
2025-09-19 03:13:23.499526 - MPU: x=1, y=0, z=-1 - Pulgar=0, Indice=19676, Mayor=6113, Anulaar=20219, Meñique=1293
2025-09-19 03:13:23.500508 - MPU: x=-2, y=0, z=2 - Pulgar=0, Indice=19729, Mayor=6136, Anulaar=20303, Meñique=1293
2025-09-19 03:13:23.501484 - MPU: x=-1, y=0, z=1 - Pulgar=0, Indice=19783, Mayor=6516, Anulaar=28106, Meñique=1293
2025-09-19 03:13:23.502574 - MPU: x=1, y=-1, z=2 - Pulgar=0, Indice=19676, Mayor=6113, Anulaar=20192, Meñique=1293
2025-09-19 03:13:23.503629 - MPU: x=0, y=-1, z=2 - Pulgar=0, Indice=19676, Mayor=6121, Anulaar=20136, Meñique=1293
2025-09-19 03:13:23.504478 - MPU: x=0, y=1, z=0 - Pulgar=0, Indice=19702, Mayor=6144, Anulaar=20192, Meñique=1293
2025-09-19 03:13:23.505264 - MPU: x=1, y=0, z=2 - Pulgar=0, Indice=20499, Mayor=6121, Anulaar=20192, Meñique=1293
2025-09-19 03:13:23.506174 - MPU: x=1, y=2, z=0 - Pulgar=0, Indice=19702, Mayor=6121, Anulaar=20192, Meñique=1293
2025-09-19 03:13:23.506918 - MPU: x=1, y=1, z=-1 - Pulgar=0, Indice=19676, Mayor=6113, Anulaar=20109, Meñique=1293
2025-09-19 03:13:23.560690 - MPU: x=0, y=0, z=2 - Pulgar=0, Indice=19702, Mayor=6121, Anulaar=20192, Meñique=1293
2025-09-19 03:13:23.633594 - MPU: x=0, y=3, z=0 - Pulgar=0, Indice=19676, Mayor=6136, Anulaar=20109, Meñique=1293
2025-09-19 03:13:24.980063 - MPU: x=0, y=-1, z=-2 - Pulgar=0, Indice=21190, Mayor=7837, Anulaar=23132, Meñique=1293
2025-09-19 03:13:24.987219 - MPU: x=-3, y=-2, z=5 - Pulgar=0, Indice=19676, Mayor=6113, Anulaar=20082, Meñique=1293
2025-09-19 03:13:24.988423 - MPU: x=-1, y=-3, z=-1 - Pulgar=0, Indice=19676, Mayor=6136, Anulaar=20109, Meñique=1293
2025-09-19 03:13:24.989663 - MPU: x=1, y=-4, z=1 - Pulgar=0, Indice=19649, Mayor=6113, Anulaar=20082, Meñique=1293
2025-09-19 03:13:24.990551 - MPU: x=-1, y=-3, z=1 - Pulgar=0, Indice=19676, Mayor=6136, Anulaar=20219, Meñique=1293
2025-09-19 03:13:24.991765 - MPU: x=-1, y=-3, z=7 - Pulgar=0, Indice=19676, Mayor=6121, Anulaar=20136, Meñique=1293
2025-09-19 03:13:24.992740 - MPU: x=-3, y=-3, z=-5 - Pulgar=0, Indice=19676, Mayor=6136, Anulaar=20192, Meñique=1293
2025-09-19 03:13:24.993737 - MPU: x=0, y=1, z=6 - Pulgar=0, Indice=19649, Mayor=6121, Anulaar=20082, Meñique=1293
2025-09-19 03:13:24.994630 - MPU: x=9, y=-4, z=-6 - Pulgar=0, Indice=19676, Mayor=6136, Anulaar=20192, Meñique=1293
2025-09-19 03:13:24.995488 - MPU: x=5, y=-8, z=-10 - Pulgar=0, Indice=19676, Mayor=6144, Anulaar=20192, Meñique=1293
2025-09-19 03:13:24.996420 - MPU: x=0, y=-2, z=-8 - Pulgar=0, Indice=19622, Mayor=6113, Anulaar=20054, Meñique=1293
2025-09-19 03:13:24.997288 - MPU: x=-5, y=-3, z=-26 - Pulgar=0, Indice=19676, Mayor=6121, Anulaar=20082, Meñique=1293
2025-09-19 03:13:24.998304 - MPU: x=-4, y=2, z=-2 - Pulgar=0, Indice=19676, Mayor=6121, Anulaar=20192, Meñique=1293
2025-09-19 03:13:24.999305 - MPU: x=0, y=-1, z=-2 - Pulgar=0, Indice=21190, Mayor=7837, Anulaar=23132, Meñique=1293
2025-09-19 03:13:25.035060 - MPU: x=-2, y=-1, z=-1 - Pulgar=0, Indice=19729, Mayor=6144, Anulaar=20303, Meñique=1293
2025-09-19 03:13:25.130830 - MPU: x=-1, y=-2, z=8 - Pulgar=0, Indice=19729, Mayor=6121, Anulaar=20219, Meñique=1293
2025-09-19 03:13:25.237626 - MPU: x=1, y=-4, z=9 - Pulgar=0, Indice=21458, Mayor=7142, Anulaar=24303, Meñique=1293
2025-09-19 03:13:25.332904 - MPU: x=6, y=-13, z=3 - Pulgar=0, Indice=19729, Mayor=6152, Anulaar=20219, Meñique=1293
2025-09-19 03:13:25.435787 - MPU: x=-2, y=-3, z=8 - Pulgar=0, Indice=19729, Mayor=6136, Anulaar=20303, Meñique=1293
2025-09-19 03:13:25.618412 - MPU: x=-2, y=3, z=-1 - Pulgar=0, Indice=19756, Mayor=6152, Anulaar=20275, Meñique=1293
2025-09-19 03:13:25.979268 - MPU: x=-3, y=-4, z=18 - Pulgar=0, Indice=19729, Mayor=6152, Anulaar=20275, Meñique=1293
2025-09-19 03:13:25.980393 - MPU: x=0, y=1, z=2 - Pulgar=0, Indice=19490, Mayor=6113, Anulaar=20136, Meñique=1293
2025-09-19 03:13:25.981348 - MPU: x=2, y=-10, z=-9 - Pulgar=0, Indice=19411, Mayor=6121, Anulaar=20275, Meñique=1293
2025-09-19 03:13:25.982340 - MPU: x=6, y=5, z=1 - Pulgar=0, Indice=19385, Mayor=6105, Anulaar=20109, Meñique=1293
2025-09-19 03:13:27.980718 - MPU: x=0, y=-9, z=0 - Pulgar=0, Indice=19411, Mayor=6121, Anulaar=20192, Meñique=1293
2025-09-19 03:13:27.981975 - MPU: x=1, y=-4, z=5 - Pulgar=0, Indice=19385, Mayor=6105, Anulaar=20082, Meñique=1293
2025-09-19 03:13:27.983097 - MPU: x=2, y=-8, z=-1 - Pulgar=0, Indice=19385, Mayor=6105, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.984063 - MPU: x=1, y=-6, z=-2 - Pulgar=0, Indice=19385, Mayor=6105, Anulaar=20109, Meñique=1293
2025-09-19 03:13:27.984814 - MPU: x=3, y=0, z=7 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20082, Meñique=1293
2025-09-19 03:13:27.985787 - MPU: x=7, y=-5, z=-3 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20027, Meñique=1293
2025-09-19 03:13:27.986793 - MPU: x=3, y=-1, z=3 - Pulgar=0, Indice=19464, Mayor=6113, Anulaar=20192, Meñique=1293
2025-09-19 03:13:27.988071 - MPU: x=1, y=-4, z=-3 - Pulgar=0, Indice=19411, Mayor=6097, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.989188 - MPU: x=1, y=-2, z=2 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.990145 - MPU: x=1, y=-4, z=-2 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.991194 - MPU: x=-2, y=-6, z=1 - Pulgar=0, Indice=19411, Mayor=6097, Anulaar=20027, Meñique=1293
2025-09-19 03:13:27.992297 - MPU: x=-4, y=-4, z=-7 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.993224 - MPU: x=2, y=-2, z=-3 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.994086 - MPU: x=0, y=-3, z=-2 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.994914 - MPU: x=1, y=-2, z=-3 - Pulgar=0, Indice=19411, Mayor=6097, Anulaar=20027, Meñique=1293
2025-09-19 03:13:27.995794 - MPU: x=-1, y=-5, z=3 - Pulgar=0, Indice=19438, Mayor=6113, Anulaar=20082, Meñique=1293
2025-09-19 03:13:27.996806 - MPU: x=0, y=-9, z=0 - Pulgar=0, Indice=19411, Mayor=6121, Anulaar=20192, Meñique=1293
2025-09-19 03:13:27.997641 - MPU: x=-2, y=0, z=0 - Pulgar=0, Indice=19490, Mayor=6113, Anulaar=20109, Meñique=1293
2025-09-19 03:13:27.998564 - MPU: x=1, y=-2, z=-1 - Pulgar=0, Indice=19411, Mayor=6097, Anulaar=20054, Meñique=1293
2025-09-19 03:13:27.999457 - MPU: x=0, y=-2, z=0 - Pulgar=0, Indice=19411, Mayor=6105, Anulaar=20027, Meñique=1293
2025-09-19 03:13:28.000360 - MPU: x=2, y=2, z=2 - Pulgar=0, Indice=19411, Mayor=6097, Anulaar=20054, Meñique=1293
2025-09-19 03:13:29.514889 - MPU: x=0, y=-1, z=-5 - Pulgar=0, Indice=19490, Mayor=6113, Anulaar=20082, Meñique=1293
2025-09-19 03:13:30.978857 - MPU: x=0, y=0, z=0 - Pulgar=0, Indice=19490, Mayor=6105, Anulaar=20027, Meñique=1293
2025-09-19 03:13:30.980068 - MPU: x=0, y=-1, z=1 - Pulgar=0, Indice=19490, Mayor=6113, Anulaar=20082, Meñique=1293
2025-09-19 03:13:30.981229 - MPU: x=0, y=0, z=1 - Pulgar=0, Indice=19411, Mayor=6097, Anulaar=20027, Meñique=1293
2025-09-19 03:13:30.982243 - MPU: x=-1, y=-2, z=3 - Pulgar=0, Indice=19490, Mayor=6113, Anulaar=20054, Meñique=1293
2025-09-19 03:13:30.983277 - MPU: x=0, y=-6, z=-1 - Pulgar=0, Indice=19490, Mayor=6097, Anulaar=20027, Meñique=1293
2025-09-19 03:13:30.984345 - MPU: x=0, y=0, z=0 - Pulgar=0, Indice=19411, Mayor=6113, Anulaar=20082, Meñique=1293
