98,267,127,123064,52478,16872,30993
98,267,127,123603,52478,16872,30993
98,267,127,124146,52478,16894,31044
97,267,127,128075,53850,17317,31772
97,267,127,123603,52414,16872,30993
96,268,127,123603,52414,16894,30993
96,268,127,123603,52478,16894,30993
96,267,126,123603,52478,16894,30993
97,267,126,123603,52414,16872,30942
97,267,127,124146,52414,16872,30993
97,268,126,123603,52542,16894,30841
97,268,127,123064,52478,16851,30892
97,268,127,123603,52349,16872,31044
97,268,127,124146,52414,16894,30993
97,268,126,127500,53916,17340,31825
96,268,126,123603,52414,16872,30993
96,268,126,123603,52414,16894,31044
96,268,126,123603,52542,16872,30892
95,268,126,123603,52414,16916,31044
95,268,126,131025,54249,17707,31772
97,267,127,128075,53850,17317,31772
95,268,126,124146,52414,16894,30942
96,268,126,123603,52349,16894,30942
96,268,126,123603,52414,16872,30942
96,268,126,124146,52414,16894,30942
95,268,127,127500,53850,17317,31825
96,268,126,124146,52478,16894,30993
96,268,126,123603,52414,16894,30993
96,268,126,123603,52478,16894,30942
96,268,126,124146,52414,16872,30993
