95,268,183,115954,53126,16916,29053
94,268,183,118906,54585,17385,29568
95,268,182,115954,53192,16982,29053
96,268,182,116436,53192,16960,29053
97,267,183,116436,53126,16960,29007
97,268,183,115954,53126,16916,29007
96,268,183,115954,53126,16916,29053
95,268,183,118906,54585,17408,29568
96,268,183,115954,53126,16960,29053
95,268,183,116923,53126,17027,29053
95,268,183,115954,53126,16960,29007
96,268,183,118906,54585,17385,29568
96,268,183,116436,53126,16960,29053
96,268,183,118906,54652,17385,29568
95,269,183,116436,53192,16982,29099
94,269,183,118906,54585,17385,29568
94,269,183,115954,53192,16916,29053
95,268,182,115475,53192,16960,29053
95,268,182,115954,53192,16916,29053
96,268,183,115954,53192,16960,29053
97,268,183,119411,54652,17363,29568
97,268,183,115954,53126,16916,28961
98,268,183,115954,53126,16916,29007
97,269,182,116923,53126,16916,29053
96,268,182,115954,53061,16916,29053
97,268,182,119411,54585,17363,29568
98,267,182,119411,54585,17385,29568
99,267,182,116923,53061,16916,29053
99,268,183,115475,53061,16916,28915
98,268,183,115954,53126,16960,28961
