96,268,131,123064,52478,16916,31044
96,268,131,126929,53850,17363,31825
96,268,132,123064,52478,16916,31147
96,268,132,123064,52478,16916,31147
96,268,132,125802,53850,17522,31878
95,268,132,123064,52478,16916,30993
95,268,131,125802,53850,17340,31825
95,268,131,123064,52414,16916,30993
95,268,131,123064,52414,16916,31095
95,268,131,125245,53850,17408,31878
95,268,131,123064,52414,16894,30993
95,268,131,125802,53850,17363,31825
96,268,131,123064,52414,16916,30993
96,268,131,123064,52478,16916,31147
96,268,131,125245,53850,17431,31825
96,268,131,123064,52542,16916,30993
95,268,132,126929,53916,17340,31825
95,268,131,123064,52478,16916,31095
96,268,131,123064,52542,16916,31044
96,268,131,126929,53850,17431,31878
95,268,131,123064,52478,16916,31095
95,268,131,125802,53850,17317,31878
96,268,131,123064,52478,16916,31095
96,267,131,123064,52478,16894,30993
96,267,131,126929,53850,17499,31825
96,267,131,123064,52414,16916,30942
96,268,131,126929,53850,17340,32525
96,268,131,123064,52478,16916,31044
96,268,131,123064,52414,16916,30993
96,268,131,125802,53850,17385,32038
