96,268,195,117906,53061,17093,29099
96,268,195,118404,53061,17115,29099
96,268,195,118404,53061,17093,29099
96,268,195,122530,54249,17431,29615
96,268,195,118404,52866,17071,29099
95,268,195,118404,53061,17093,29099
96,268,195,118404,53061,17115,29007
95,268,195,117906,53061,17093,29099
95,268,195,118404,53061,17093,29053
95,268,195,123064,54585,17431,29615
95,268,195,117906,53061,17115,29099
95,268,195,117906,53061,17093,29053
95,268,195,128655,55743,17824,30048
96,268,195,117906,53061,17115,29099
95,268,195,118404,53061,17115,29099
95,268,195,117906,53061,17115,29099
95,268,195,118404,52996,17093,29053
95,268,195,118404,53061,17115,29099
96,268,195,118404,53061,17093,29053
96,268,195,117906,53061,17093,29099
96,268,195,117906,53061,17115,29099
96,268,195,117906,53061,17093,29099
96,268,195,118404,53061,17115,29099
96,268,194,123064,54585,17431,29663
96,268,194,117906,52996,17115,29099
97,268,194,121474,54249,17431,29568
97,268,194,117906,53061,17093,29053
97,268,194,117906,53061,17093,29053
97,268,195,122000,54383,17408,29145
97,268,195,122000,54383,17408,29145
