96,268,134,123603,52478,17027,31198
97,268,134,123603,52414,17071,31250
96,268,134,126929,53850,17408,31878
96,268,134,123603,52478,17027,31198
96,268,134,128075,53916,17408,31878
96,268,134,123603,52478,17027,31198
96,268,134,123064,52478,17049,31250
96,268,134,126363,53850,17408,31825
96,268,134,123603,52542,16960,31147
96,268,134,126929,53850,17408,31931
95,268,134,123603,52478,16982,31198
95,268,134,123603,52414,16982,31198
95,268,134,126929,53850,17363,31878
96,268,134,123603,52414,16982,31147
96,268,134,128655,53850,17408,31878
97,268,134,123603,52414,16982,31147
97,268,134,123603,52414,16982,31147
97,268,134,126929,53850,17408,31878
97,268,134,123603,52414,17027,31250
97,267,134,126929,53850,17385,31878
97,267,134,123064,52478,17049,31198
97,267,134,123603,52478,16982,31250
97,267,134,126929,53850,17385,31878
96,268,134,123064,52478,16982,31198
96,268,134,128655,53850,17408,31878
95,268,134,123603,52478,16960,31198
95,268,134,123603,52414,16960,31198
96,267,134,125802,53850,17408,31825
96,267,134,123603,52414,16982,31044
96,268,133,126929,53916,17408,31878
