97,268,194,122530,54585,17408,29568
97,268,194,117906,53061,17071,29053
97,268,193,117906,53061,17093,29053
98,268,193,118404,52996,17049,29007
97,268,193,117413,53061,17049,29053
97,268,193,120434,54383,17408,29568
97,268,193,117906,52996,17093,29053
97,268,193,117906,53061,17027,29007
97,268,193,117413,52996,17049,29053
97,268,193,117906,52996,17049,29053
97,268,193,121474,54249,17408,29568
97,268,193,117413,53061,17049,29007
96,268,193,117413,52931,17093,29053
97,268,193,117413,52996,17027,29053
98,268,193,117906,53061,17093,29053
98,268,194,123064,54383,17408,29615
97,269,195,117413,53061,17071,29007
97,268,194,117413,53061,17093,29007
97,268,194,117906,53061,17049,29053
97,267,193,117906,53061,17027,29053
98,267,193,122000,54249,17408,29568
99,267,193,117413,53061,17071,29053
98,267,194,117413,52996,17071,28961
98,268,194,117413,52931,17049,29007
97,268,194,117906,52996,16982,29053
97,268,194,121474,54518,17408,29568
98,267,194,117906,53061,17071,29007
98,268,194,117413,52996,17071,29053
98,268,194,117413,52996,17027,29007
98,268,194,117906,53061,16982,29053
