178,9,137,1,340,3,2347142,17454,33572,33250,58464
179,0,137,0,340,0,2190000,17454,33531,33250,58464
179,5,137,0,339,5,2190000,17591,33531,33535,58181
180,2,136,6,339,9,2347142,17918,33572,34654,58322
180,7,136,7,338,9,2052499,18350,33572,34897,56801
181,7,135,3,336,9,2190000,22705,33531,34058,52737
180,2,134,1,334,4,2190000,29806,33000,30590,43921
178,3,133,3,332,2,2052499,38672,31684,25031,35643
176,0,134,2,330,0,2347142,40151,30225,21368,31561
174,9,135,2,328,0,2190000,38529,29149,19945,29806
