161,6,174,1,332,1,2347142,29238,33203,28194,35897
162,6,174,3,336,3,2740000,25218,34028,33193,40381
163,5,172,7,340,0,2052499,25256,34279,34836,42799
163,7,171,1,343,4,2190000,20027,34532,36941,48303
165,7,167,8,346,7,2190000,19385,34914,38529,51682
167,6,164,0,348,1,2190000,18423,34574,38458,52381
168,8,160,9,348,8,2528461,17989,34744,38387,52618
170,1,158,3,349,0,2190000,17871,34659,38316,53218
171,5,155,4,349,1,2190000,17477,34574,37895,53218
172,7,152,6,349,1,2190000,17454,34490,37895,53339
173,8,150,0,349,2,2190000,17431,34447,37826,53097
174,9,147,5,349,1,2190000,17408,34490,37687,53339
175,5,145,1,349,1,2190000,17454,34447,37687,53339
175,9,143,1,349,2,2190000,17408,34405,37619,53583
176,5,141,3,349,2,2347142,17408,34447,37619,53461
176,8,139,6,349,0,1931176,17385,34363,37482,52618
177,0,138,4,348,8,2347142,17408,34447,37619,52857
177,5,137,3,348,8,2190000,17385,34405,37482,52618
177,5,136,4,348,4,2052499,17340,34363,37482,52618
177,5,135,4,347,4,2347142,17895,34405,37142,52500
178,7,134,7,345,7,2052499,17340,34363,36941,51913
180,7,133,6,343,6,2190000,17661,34112,36875,50218
180,8,132,9,341,8,2190000,19702,33613,34836,46410
179,9,132,5,339,9,2052499,19359,33121,29568,40381
178,6,132,0,337,8,2347142,24303,32117,24883,33250
177,6,130,7,335,6,2052499,29099,30375,21368,29099
176,2,130,8,334,0,2190000,27585,29040,18921,24375
174,7,131,3,332,7,2347142,29053,27788,18061,22544
175,7,132,9,331,1,2190000,29099,26545,17385,21945
173,8,136,0,330,4,2190000,30243,26275,17160,21548
172,4,139,7,329,5,2190000,30841,25974,16916,21339
