165,3,157,7,321,5,2347142,39180,28822,17754,26223
164,7,159,5,321,5,2190000,39180,28822,17707,26303
164,5,161,0,321,5,2190000,37619,28714,17707,26423
164,3,162,3,321,5,2190000,37345,28750,17707,26504
164,0,163,3,321,5,2190000,37142,28750,17707,26504
163,9,164,2,321,5,2190000,36941,28750,17707,26544
163,7,165,1,321,5,2190000,37142,28750,17754,26544
163,4,165,7,321,6,2347142,36941,28750,17707,26544
163,1,166,5,321,9,2052499,36742,28822,17731,26544
163,2,167,5,322,0,2052499,36610,28822,17777,26544
162,8,169,3,321,1,2190000,36544,28822,17824,26464
162,6,169,2,320,7,2052499,36676,28822,17731,26423
162,6,167,8,320,8,2528461,36676,29149,17918,26343
162,6,166,5,321,0,2528461,36610,29149,17918,26504
162,5,164,8,321,3,2347142,36089,28822,17871,26263
162,6,163,4,322,6,2347142,35897,28895,17871,27246
162,6,162,5,325,6,2347142,35517,30000,20499,32038
163,7,163,1,328,7,2190000,35392,31841,24482,36941
165,6,164,7,330,6,2190000,31457,33162,29053,44009
166,4,165,3,332,6,2347142,24663,33779,32038,53953
167,5,164,0,334,2,2190000,20303,34028,34534,59327
167,3,161,8,335,1,2190000,18896,34070,34654,60362
168,1,158,6,337,3,2190000,17966,33862,33824,60362
170,5,155,9,339,0,2190000,17661,33820,33250,60212
172,1,153,9,339,4,2190000,17454,33779,33650,59915
173,2,151,3,339,7,2190000,17454,33655,33307,59767
174,0,149,4,339,8,2190000,17454,33572,33307,59327
174,8,147,7,340,1,2052499,17591,33779,33250,59473
175,7,145,9,340,4,2190000,17454,33572,33250,58893
176,2,144,3,340,5,0,17591,33572,33250,59037
176,8,143,0,340,6,2347142,17454,33572,33193,58893
177,3,141,9,340,6,2347142,17522,33572,33193,58893
177,9,140,7,340,6,2347142,17477,33572,33250,58893
178,3,139,8,340,6,2347142,17431,33572,33137,58607
178,8,138,8,340,6,0,17638,33779,33250,59182
179,1,138,1,340,6,2190000,17408,33531,33137,58322
179,2,137,5,340,6,2190000,17431,33531,33250,58464
