139,5,145,5,44,5,2740000,39401,27265,18497,29806
142,8,148,7,44,4,2190000,39034,27092,18522,29711
147,9,153,0,44,1,2052499,37756,27058,18571,30000
146,8,158,2,44,2,2190000,40304,27092,18745,29903
145,2,159,8,45,0,2528461,40304,27127,19049,30000
146,9,157,5,46,4,2190000,39253,27127,19074,29711
148,7,157,3,47,6,2347142,38387,27058,19100,29663
148,8,157,7,49,0,2190000,37895,27058,19100,29663
148,5,158,5,50,0,2052499,37619,27058,19151,29663
149,1,159,5,50,1,2347142,37482,27058,19203,29615
149,9,160,1,50,2,2190000,37008,27092,19229,29568
150,0,160,2,50,0,2347142,36941,27058,19203,29568
150,0,160,0,49,6,2740000,37075,27299,19385,29663
150,2,159,9,49,5,2190000,36610,27058,19229,29473
150,4,159,8,49,6,2740000,36941,27404,19385,29711
150,2,159,7,49,7,2190000,36478,27299,19385,29711
150,5,160,0,50,3,2190000,36348,27265,19438,29615
151,9,162,9,51,1,2190000,36544,29223,23502,33708
152,4,167,2,53,4,2190000,35205,31566,30342,41805
154,5,167,2,56,6,2190000,29379,32596,34534,53953
157,8,164,3,60,1,2052499,25637,33081,36153,58893
161,1,160,5,63,9,2190000,19783,33449,37008,60362
164,0,157,1,67,8,2190000,20898,33572,37687,61120
166,8,153,3,69,6,2190000,18596,33572,37687,61428
169,0,150,9,70,4,2190000,18326,33572,37687,61583
170,8,148,0,70,7,2052499,18229,33572,37687,60815
171,4,145,9,70,7,2190000,17824,33572,37756,61120
172,5,143,8,70,6,2347142,17340,33820,38104,61583
173,3,141,7,70,7,2052499,17182,33572,37756,61120
174,1,139,9,70,5,2528461,17071,33613,37756,61583
174,9,138,5,70,4,2190000,17707,33572,37687,60663
175,3,137,1,70,4,2190000,17801,33572,37687,61120
175,7,136,1,70,4,2190000,18181,33531,37550,60362
176,1,135,1,70,5,2190000,18229,33531,37345,60362
176,4,134,2,70,4,2347142,18205,33572,37482,60663
177,1,132,9,69,8,2190000,17227,33531,37142,60063
176,8,131,4,69,1,2190000,18795,33572,36941,60212
176,0,130,2,67,4,2347142,20669,33655,37482,59915
