158,8,167,9,43,7,2190000,34414,25775,16169,21761
158,6,168,6,43,7,2190000,34000,25708,16190,21761
158,5,169,1,43,6,2528461,34000,25808,16252,21884
158,4,169,5,43,5,2190000,33824,25708,16252,21884
158,5,170,1,43,5,2347142,33824,25841,16357,21945
158,2,170,8,43,8,2052499,33708,25775,16357,22195
158,2,172,4,44,3,2190000,33137,26208,18374,24846
158,4,175,1,45,5,2347142,31250,27578,22195,31825
159,8,178,5,47,1,2190000,28150,28070,25869,42884
161,8,179,4,49,2,2190000,20898,29113,29711,57073
162,8,175,2,53,1,2190000,19203,29925,31931,62368
163,5,170,8,56,9,2347142,20303,30074,33250,62368
164,8,166,5,59,7,2190000,20275,29850,34534,61583
165,6,162,3,60,9,2190000,19676,29406,35454,61120
166,9,159,0,61,9,2052499,19049,28967,36218,60362
168,3,155,8,61,7,2190000,18448,28642,36153,59915
169,7,151,9,63,1,2190000,18423,28212,35833,59767
170,9,149,4,63,3,2052499,18229,27999,35580,58893
171,5,146,5,63,3,2347142,18497,27999,35517,58893
172,6,143,9,63,5,2347142,18497,28283,35833,58893
173,5,141,6,63,4,2347142,18301,27999,35392,58607
174,1,139,6,63,5,2347142,18037,27999,35454,58464
174,6,137,9,63,5,2347142,18037,27929,35392,58607
174,9,136,3,63,3,2190000,18301,27894,35392,58322
175,2,135,3,63,1,2190000,18374,27929,35329,57622
175,6,134,3,63,2,2052499,18546,27999,35267,57622
176,3,133,4,63,1,2190000,18720,27999,35267,57209
176,8,132,8,62,7,2347142,20054,28177,35267,57073
176,8,131,2,61,2,2052499,18277,28248,34235,56937
175,7,128,5,59,1,2347142,20082,27858,28106,49674
