155,0,163,3,40,1,2190000,38458,27092,16612,22416
154,7,163,5,40,1,2190000,38387,27023,16612,22448
154,5,163,8,40,1,2190000,38104,27058,16612,22448
154,5,164,2,40,3,2347142,37687,27058,16677,22835
154,6,165,3,40,8,2347142,38816,28678,20669,34000
155,0,167,4,42,0,2347142,44187,30225,25294,46603
156,3,169,6,44,3,2052499,37687,31449,31147,58750
157,7,168,8,47,8,2347142,34897,32356,34715,69518
158,6,166,6,51,9,2190000,18998,33000,36941,70487
159,8,163,1,55,7,2190000,17895,33121,38961,70487
161,3,159,5,57,8,2190000,17317,32959,38672,69903
162,8,157,2,59,1,2347142,17661,33000,38600,70097
163,6,155,0,59,5,2347142,17661,32878,37756,69326
164,7,151,8,60,1,2347142,17661,32918,38175,67830
166,3,148,9,60,9,2740000,17661,33000,38245,66566
167,5,146,0,61,6,2740000,17638,32878,37826,66212
168,4,144,0,62,0,2347142,17661,32757,37687,66036
169,6,142,2,62,2,2347142,17707,32878,37687,66036
170,5,140,5,62,3,2347142,17661,32716,37482,65688
171,2,139,2,62,5,2347142,17684,32878,37482,65688
171,8,138,1,62,4,2347142,17363,32676,37413,65170
172,3,137,2,62,4,2052499,17027,32676,37345,64660
