181,7,130,8,333,5,2347142,17707,34070,34897,59037
182,1,129,6,333,5,2347142,17499,34070,34897,58893
182,1,128,8,333,5,2347142,17754,34112,34897,59037
181,7,128,3,333,4,2528461,17966,34112,34776,58893
181,8,127,8,333,0,2347142,17707,34070,34776,58750
182,0,127,7,331,8,2528461,17754,34447,34897,58750
182,1,125,7,331,4,2190000,17661,34070,36025,58181
180,7,120,7,331,3,2347142,18497,33945,35580,54705
179,8,115,8,328,8,2347142,26464,32797,29099,43484
176,8,114,2,325,0,2347142,26666,30262,21548,31931
175,1,116,2,321,6,2347142,23099,27894,17871,24303
174,9,120,7,319,1,2347142,23985,27404,17317,23266
173,4,128,1,318,7,2528461,24161,27299,17182,23132
181,5,132,1,333,7,2190000,17591,34321,35205,59767
173,2,135,1,318,8,2190000,23502,27299,17205,23165
172,9,141,1,318,9,2347142,23639,27543,17385,23333
173,0,146,3,318,8,0,24020,27753,17454,23502
174,0,150,7,318,2,2347142,24375,27788,17499,23707
176,8,154,1,316,8,2347142,24591,27894,17591,23880
176,6,158,0,316,4,2347142,24410,27894,17661,23915
176,0,162,0,316,6,2347142,24375,28035,17754,23985
181,5,132,1,333,7,2190000,17591,34321,35205,59767
181,7,130,8,333,5,2347142,17707,34070,34897,59037
182,1,129,6,333,5,2347142,17499,34070,34897,58893
176,8,171,8,315,8,2190000,24663,28248,17918,23985
178,5,140,6,15,4,23915,21700,34405,35580,61428
177,5,140,8,16,1,23811,20898,34363,35454,61120
176,6,141,6,16,4,23811,20442,34447,35454,60362
