175,169,118,123603,54383,16916,30740
174,169,118,118404,53061,16591,30145
174,169,118,126363,55812,16916,30740
175,169,119,118404,53061,16591,30097
175,170,119,117413,52996,16591,30097
175,170,118,124146,54518,16894,30740
175,170,118,118906,53061,16591,30097
174,170,118,127500,54585,16916,30740
174,170,118,119411,52996,16591,30145
174,170,118,119411,53061,16591,30145
174,170,118,124146,54518,16916,30740
174,170,118,118906,53061,16570,30145
175,170,117,128075,55674,17160,31405
175,170,117,119921,53061,16591,30145
174,170,116,119921,53061,16591,30145
174,170,116,124146,54249,16916,30740
174,170,116,119411,52996,16527,30097
174,170,116,126363,55399,17205,31044
174,170,116,119411,52866,16527,30097
174,170,116,119921,52931,16591,30097
174,170,116,124693,54249,16916,30740
174,169,115,120434,52996,16570,30097
174,169,115,126929,54383,16916,30740
174,169,115,119921,52931,16591,30145
174,169,115,124146,54249,16916,30740
174,170,115,124146,54249,16894,30740
174,169,115,119921,52931,16591,30145
173,169,115,126929,55126,17182,31147
173,169,115,120952,52996,16591,30145
173,169,114,120952,52931,16591,30145
