179,171,101,118404,53061,16548,29806
179,170,101,118906,52931,16591,29806
179,171,100,119921,53126,16612,29759
179,171,100,118906,53126,16591,29759
179,171,100,123603,53983,16916,30490
179,172,100,118906,52931,16591,29806
179,172,100,123603,54518,16916,30640
179,172,100,118404,52866,16591,29806
179,172,100,118404,52996,16591,29903
179,172,100,118906,53126,16591,29806
180,172,100,118404,52996,16591,29855
180,172,100,118906,52931,16591,29806
180,172,100,124146,54652,16916,30540
179,172,100,118404,53061,16591,29806
179,172,100,119411,53061,16548,29806
179,172,100,119411,53061,16591,30000
179,172,100,119411,53061,16634,30097
179,172,100,118906,53192,16612,30097
179,172,100,118906,53192,16612,30000
179,172,100,119411,53061,16591,29806
179,172,100,119921,53061,16591,29711
179,172,100,124146,54518,16960,30690
179,172,100,119411,53061,16591,29806
179,172,100,124146,54652,17027,30640
179,172,100,123603,54585,16916,30490
179,172,100,118404,52996,16591,29759
179,172,100,118404,52996,16570,29855
179,172,100,118906,53192,16612,30048
179,172,100,124146,54585,17049,30490
180,171,100,118404,52996,16591,30000
