175,173,103,124146,54518,17071,30740
175,173,103,118404,52996,16612,30097
175,172,103,118404,53061,16591,30097
175,172,103,123603,54383,16982,30740
175,172,103,118404,53061,16612,30145
175,172,103,124146,54585,16916,30740
175,172,103,119411,53061,16612,30097
175,172,103,118404,53126,16591,30097
175,172,103,124146,54652,17182,30740
175,172,103,118404,52996,16591,30048
175,173,103,123603,54585,16916,30690
176,173,103,118404,53061,16591,30097
175,173,103,118906,53061,16591,30097
175,173,103,124146,54855,16982,30942
175,172,103,118404,53061,16591,30048
176,173,103,124146,54652,16982,30740
176,173,103,118404,52931,16591,30145
176,173,103,118906,53061,16612,30145
176,172,103,118906,53192,16612,30097
176,172,103,118404,53192,16612,30097
176,172,103,124146,54585,16916,30690
176,172,103,119921,52996,16591,30097
176,172,103,118906,52866,16591,30097
176,172,103,118906,53061,16591,30097
176,173,104,118906,53061,16591,30048
176,172,103,119411,53061,16591,30048
176,172,103,118404,53061,16591,30097
176,172,103,118906,53061,16612,30194
176,173,103,123603,54585,17027,30740
176,172,103,118404,53126,16612,30145
