170,170,108,118906,52931,16612,30194
170,170,108,124146,54116,17071,30841
170,170,109,118404,52996,16612,30194
170,170,109,123603,54518,17027,30841
170,171,108,119411,52996,16612,30194
170,170,108,118906,52931,16634,30243
170,170,108,124146,54518,17071,30841
170,170,108,119411,53061,16612,30194
170,170,107,127500,54249,17027,30841
170,171,108,118906,52996,16612,30194
170,171,108,119411,52996,16612,30194
170,170,108,124146,54249,17027,30841
170,171,108,118906,52931,16612,30194
170,170,107,125802,55399,17340,31198
170,171,108,118404,53061,16612,30194
170,171,108,118906,52996,16612,30194
170,171,107,123603,54183,17027,30841
170,171,108,118906,52996,16612,30243
171,170,108,123603,54585,17071,30841
171,172,108,118906,53061,16612,30243
171,172,108,118906,52996,16612,30194
171,172,108,124146,54249,17027,30841
171,172,108,118906,52996,16612,30194
171,172,108,126363,55331,17340,30841
171,172,108,118906,53061,16612,30194
171,172,108,118906,53061,16612,30194
171,172,108,123603,54116,17049,30841
170,172,108,119411,52931,16612,30194
170,172,108,126929,55331,17227,31250
170,171,108,118906,52931,16612,30194
