173,169,114,119411,52931,16591,30194
172,169,114,119411,52931,16591,30194
173,169,114,124146,54116,16916,30791
173,169,114,118906,53061,16591,30194
172,169,114,124146,54383,16960,30791
172,169,114,118906,52931,16591,30194
172,169,114,119411,52931,16591,30145
172,170,114,124146,54183,16894,30740
172,170,114,118906,53061,16591,30194
172,170,114,124146,54383,16916,30791
172,170,114,119411,52931,16570,30145
172,170,114,118906,52996,16591,30194
172,170,114,124146,54116,16982,30791
172,170,114,118906,53061,16591,30194
172,170,114,126929,55331,17160,31147
173,170,114,118906,52931,16548,30145
173,170,114,118906,53061,16506,30145
173,171,113,124146,54116,16894,30740
173,171,113,119921,52931,16591,30194
173,171,113,128075,55468,17182,31301
173,171,113,119921,52996,16591,30145
173,171,113,118906,52996,16591,30194
173,171,113,124146,54116,16916,30791
173,171,113,118906,53061,16591,30194
172,171,113,124146,54249,16894,30791
173,170,113,118906,52996,16570,30145
173,171,113,119411,52931,16591,30194
173,171,113,124146,54585,16916,30791
173,170,113,118906,52866,16570,30194
173,170,113,123603,54585,16916,30791
