180,175,91,118404,53192,16591,29711
180,175,91,118404,53126,16527,29615
180,175,91,118404,53061,16506,29663
180,176,91,123064,54585,16872,30342
180,175,91,118404,53192,16591,29711
180,175,91,123064,54585,16851,30243
179,174,91,117906,53126,16570,29663
179,174,91,117906,53126,16527,29663
179,174,91,117906,53192,16591,29711
179,174,91,118404,53061,16484,29615
179,173,91,122530,54585,16872,30243
179,173,92,118404,53192,16506,29663
179,174,92,118404,53192,16570,29663
179,174,91,118404,53126,16484,29615
179,174,92,117906,53126,16506,29615
179,174,92,123064,54585,16916,30441
179,174,92,118906,53192,16591,29663
179,174,92,123064,54585,16872,30194
179,174,92,117906,53126,16484,29568
180,174,92,118404,53388,16916,30243
180,174,92,123064,54652,16916,30243
180,174,92,123603,54585,16872,30194
179,174,92,121474,54585,16872,30194
179,174,92,117906,53061,16527,29663
179,174,91,118404,53192,16591,29663
179,174,91,118404,53126,16506,29568
179,174,91,117413,53126,16484,29568
179,174,91,118404,53126,16527,29615
180,175,92,122000,54652,16894,30293
180,175,92,122000,54652,16894,30293
