176,172,102,124146,54585,16916,30640
176,172,102,118404,53061,16591,30048
176,173,101,123603,54249,16916,30640
176,172,101,118404,53061,16591,30048
176,173,101,118404,53061,16591,30048
176,172,101,118404,52931,16591,30097
176,173,101,118906,52931,16591,29806
176,173,101,123064,54585,16916,30640
175,173,101,118404,52996,16591,30000
175,173,102,123064,54518,16916,30690
175,173,101,119411,53192,16591,29806
176,173,101,119921,52996,16591,30000
177,173,101,118404,53061,16591,30000
178,173,100,118404,53061,16591,29903
178,173,100,124146,54652,16916,30590
178,173,100,118404,53126,16591,29855
178,173,100,123603,54585,16960,30640
178,172,101,118906,53061,16591,29806
178,172,101,118404,53061,16591,30000
177,172,101,118404,52996,16570,29806
177,172,101,118404,53061,16677,30740
178,171,100,124146,54383,16960,30590
180,172,100,123603,54585,16829,29806
181,172,100,124146,54585,16916,30640
180,171,100,118906,52866,16570,29806
180,171,100,118404,52996,16591,29806
180,171,100,118404,52996,16591,30000
180,171,100,118404,52866,16612,30048
180,171,100,118404,52996,16591,30000
180,171,100,118404,52866,16612,30048
