160,8,181,1,350,4,2052499,23985,25775,16548,19676
160,8,182,0,350,5,2190000,23985,25808,16591,19676
160,9,182,6,350,6,2347142,24020,25941,16612,19702
162,2,183,5,350,5,2347142,24020,25941,16591,19729
164,4,185,1,350,0,2190000,23985,25874,16591,20000
167,2,186,8,349,7,2190000,24303,25974,16591,20192
169,4,188,2,349,4,2190000,24773,26275,16677,20583
170,3,189,8,349,2,1931176,26504,28570,17638,21761
170,7,190,2,349,4,2347142,33882,30908,21428,25294
170,3,186,6,349,3,2052499,35643,31605,22901,26223
170,6,181,5,348,9,2052499,35706,31723,23165,25986
170,7,176,6,348,5,2190000,36218,31959,23333,26144
170,5,172,5,348,0,2190000,36742,32117,23950,27078
170,6,168,6,347,7,2347142,36153,31998,23502,27078
170,6,165,6,347,7,2347142,35580,31723,23266,26954
170,6,162,8,347,8,2190000,35454,31762,23299,26789
170,3,160,2,347,8,2347142,35329,31762,23199,26464
