166,0,168,2,69,4,2190000,37345,30225,20499,24410
165,2,149,9,67,3,2347142,24591,25642,15902,20726
165,4,151,8,67,3,2190000,24518,25642,15902,20726
165,5,153,5,67,3,2190000,24482,25642,15862,20726
165,5,155,2,67,3,2190000,24554,25642,15882,20726
165,7,156,5,67,3,2190000,24663,25642,15862,20726
165,7,157,7,67,3,2190000,24663,25642,15882,20697
165,7,158,8,67,3,2052499,24700,25642,15902,20726
165,8,159,9,67,3,2190000,24736,25642,15882,20726
165,8,160,7,67,3,2052499,24700,25642,15902,20726
165,7,161,2,67,2,2347142,24736,25708,15902,20726
164,2,127,9,68,1,2347142,24020,25941,15923,20754
165,8,161,8,67,2,2190000,24736,25675,15902,20726
165,7,162,4,67,2,2347142,24736,25675,15902,20783
165,8,162,7,67,2,2740000,24736,25808,15902,20726
165,8,163,0,67,1,2347142,24736,25841,15902,20841
164,2,131,0,67,7,2052499,23985,25642,15902,20726
165,8,166,9,67,1,2347142,24810,25941,15943,20985
165,8,165,6,67,1,2347142,24810,25874,15902,20898
166,5,165,0,67,1,2347142,24773,25874,15943,20898
166,7,165,4,67,3,2052499,25181,25941,16004,20956
167,7,166,7,67,2,2347142,26504,26955,16785,21488
167,8,167,4,67,8,2347142,29568,27999,18085,21945
167,9,167,5,68,4,2347142,34000,29149,18497,22163
169,0,165,8,68,8,2052499,36153,29925,18423,22038
169,8,163,3,68,5,2190000,37345,30338,18620,22101
170,4,159,8,67,3,2190000,37619,30375,19049,22101
170,2,156,1,66,8,2190000,37482,30375,19100,21945
170,2,152,7,66,9,2528461,36941,30375,19049,21669
170,3,150,0,66,9,2347142,36676,30262,18846,21428
170,2,147,5,67,0,2190000,36544,30375,18846,21428
170,0,145,1,67,0,2190000,36218,30338,18846,21368
169,8,143,1,66,9,2190000,36153,30149,18745,21250
169,7,141,4,66,9,1931176,36153,30149,18745,21073
169,5,139,8,66,7,2347142,36218,30413,18770,21102
168,9,137,0,66,9,2347142,35392,30037,18645,20985
167,9,134,4,67,3,2052499,33080,29702,17754,20330
167,0,131,9,68,1,2190000,29285,28642,16169,19438
166,4,130,1,68,7,2347142,24810,27299,15720,18871
166,4,129,9,68,5,2347142,23468,25974,15443,18571
165,3,130,6,68,8,2190000,23232,25675,15267,18497
165,5,133,1,68,9,2190000,23232,25642,15267,18522
165,6,136,5,68,9,2190000,23266,25642,15267,18522
