163,7,177,7,333,2,2190000,27078,24347,16357,20275
164,0,177,8,333,2,2347142,27120,24474,16378,20303
164,9,178,8,333,4,2347142,27078,24474,16378,20247
166,4,180,4,333,3,2190000,27078,24411,16378,20303
167,4,182,1,333,6,2052499,27078,24538,16399,20358
168,5,183,3,334,0,2990000,27120,25941,16851,20583
168,7,183,5,334,3,2052499,27204,27196,16916,20358
167,2,182,3,334,4,2190000,28283,28283,17408,20499
166,2,179,5,334,4,2347142,31457,29113,17661,21428
165,2,175,0,334,6,2190000,35392,30338,18229,21488
165,4,170,3,334,5,2347142,37482,30794,19229,23132
165,2,166,1,334,3,2190000,39034,30908,20275,24196
165,1,162,0,334,3,2347142,40381,31178,20669,24410
164,9,158,2,334,4,2190000,39107,31178,20612,24375
165,2,155,3,334,3,2347142,38600,31178,20669,24339
165,1,152,7,334,3,2190000,38816,31178,20669,24196
165,1,150,5,334,3,2528461,39107,31527,20985,24410
165,1,148,5,334,5,2347142,38600,31178,20726,24196
165,2,146,6,334,6,2190000,38387,31178,20669,23985
165,2,145,2,334,6,2190000,38458,31178,20669,23985
165,2,144,1,334,5,2190000,38387,31101,20612,23950
164,9,143,0,334,5,2528461,38529,31178,20669,23985
164,2,141,6,334,5,2052499,38458,30908,20726,23199
163,4,138,3,334,6,2190000,36742,30074,19516,21700
162,5,136,1,334,7,2347142,33193,28606,18277,20358
163,2,134,3,334,3,2190000,27585,26376,17182,19385
163,9,134,7,333,9,2190000,25986,24988,16484,19049
161,9,136,3,334,6,2190000,25218,24125,16128,18596
161,3,140,2,334,6,2347142,24810,23749,15902,18522
160,2,144,8,334,6,2347142,24736,23500,15680,18448
