159,3,175,3,337,9,2190000,22705,26242,16148,20985
159,2,176,2,338,0,2347142,22770,26309,16169,21015
159,0,176,9,338,2,2190000,22770,26275,16128,21015
159,7,178,5,337,9,2528461,22967,26376,16169,21102
161,0,181,9,336,2,2347142,23604,26818,16232,21428
163,5,184,8,334,8,2190000,24736,27127,16484,22705
164,3,186,9,334,6,2347142,27078,27894,17160,24410
164,9,187,7,336,0,2347142,32690,29149,18846,26026
165,4,186,0,337,4,2528461,37550,30527,21044,26026
166,1,181,8,338,2,2347142,38458,31294,22038,25869
166,4,177,2,338,5,2347142,38387,31333,22352,25598
166,7,172,9,338,8,2347142,37619,31333,22195,25483
167,0,168,6,338,6,2052499,36941,31178,22069,25218
167,1,164,7,338,6,2740000,36610,31449,22069,25294
167,3,161,1,338,7,2190000,36089,31178,22007,24920
167,3,158,1,338,8,2190000,36025,31178,21945,24810
167,3,155,4,338,8,2190000,35769,31178,21914,24591
167,5,152,9,338,8,2052499,35517,30985,21761,24410
167,6,150,7,338,8,2740000,35643,31178,21761,24410
167,8,148,9,338,8,2190000,35329,31139,21700,24303
167,6,147,1,338,8,2190000,35329,31024,21730,24303
167,1,145,3,338,9,2190000,35267,31139,21609,23915
165,9,143,8,338,8,2190000,34776,30832,20956,23502
