168,7,171,6,66,5,2190000,23950,25642,15267,18277
168,5,172,3,66,5,2347142,23985,25775,15384,18326
168,4,172,9,66,5,2347142,23985,25708,15306,18301
168,5,173,3,66,5,2740000,24196,25808,15384,18301
168,8,174,3,66,5,2347142,24700,25974,15462,18399
169,3,176,9,66,6,2052499,25445,26444,15902,18770
171,1,180,0,66,5,2347142,27457,27265,16506,19676
173,1,181,5,65,4,2190000,30145,27894,17138,20841
174,3,181,7,64,9,2190000,32746,28714,17408,21730
173,9,180,1,64,7,2190000,35205,29517,18277,23333
173,4,176,8,64,3,2190000,36218,29739,18998,24846
173,3,172,1,63,9,2190000,36742,29850,19333,24810
173,1,167,4,63,5,2190000,36218,29664,19359,24591
173,1,163,3,63,2,2052499,36153,29590,19385,24375
172,8,159,6,63,2,2347142,36089,29590,19359,24303
172,6,156,3,63,3,2052499,36089,29590,19385,24126
172,3,153,1,63,4,2528461,36283,29925,19622,24303
172,0,150,5,63,4,2190000,36089,29553,19385,23985
172,0,148,1,63,5,2740000,36218,29739,19411,23985
172,1,145,9,63,6,2190000,36153,29590,19411,23985
172,0,144,0,63,6,2052499,35961,29553,19411,23880
172,0,142,5,63,6,2190000,35897,29590,19464,23811
171,8,141,3,63,6,2052499,35833,29553,19438,23707
171,9,140,2,63,6,2740000,36153,29702,19622,23776
171,9,139,3,63,6,2052499,36025,29590,19543,23639
171,9,138,5,63,6,2190000,36089,29664,19622,23639
171,9,137,9,63,5,2347142,36089,29850,19622,23707
171,9,137,6,63,4,2190000,36025,29702,19622,23639
171,7,137,0,63,4,2190000,36089,30000,19676,23639
171,4,136,7,63,4,2052499,35454,29702,19464,23468
