166,3,167,1,63,4,2347142,24339,25379,15943,18770
167,2,170,0,63,3,2190000,24736,25183,15720,18846
168,3,173,3,63,3,2190000,24883,25642,15902,19281
169,0,176,0,63,4,2190000,25869,26376,16399,20082
169,7,177,6,63,3,2052499,28461,27127,17115,21428
170,5,177,9,63,1,2740000,30841,28070,18301,23199
170,8,176,6,62,9,2347142,32471,28391,18846,24303
170,8,174,1,62,7,2190000,34058,29149,19333,24810
170,9,170,8,62,5,2347142,35454,29553,19729,25483
170,8,167,2,62,1,2190000,36676,29776,20027,25714
170,6,163,7,61,7,2740000,37413,29925,20330,26026
170,4,160,3,61,6,2347142,36941,29850,20358,25791
170,4,157,4,61,7,2190000,36941,29664,20386,25598
170,2,154,7,61,7,2347142,36941,29887,20386,25369
170,2,152,3,61,7,2190000,36742,29702,20358,25181
