98,269,45,122530,55950,21428,38245
98,269,45,124693,56019,21518,38245
98,269,45,117906,54585,21044,37482
98,269,45,120952,56019,21458,38245
98,269,45,120434,56019,21458,38245
99,269,45,115954,54652,21015,37482
107,272,51,118404,56228,21279,38387
115,286,70,112222,55058,20330,37550
123,300,91,110000,55331,19729,35643
136,312,116,111323,56929,19385,35329
171,0,127,107437,55399,21945,34654
197,28,115,109133,57000,24700,34715
176,36,113,111323,55058,28372,38888
155,34,132,112676,56507,23639,38387
183,49,136,102244,55812,18546,34176
190,68,116,105789,57141,20612,33650
177,69,113,117413,56228,21368,41004
158,60,133,114060,56577,19756,38672
182,71,134,106607,57070,19622,35081
188,86,114,109133,56929,21945,34654
175,87,110,114528,54652,19918,39475
153,77,127,112222,54720,19203,37826
175,84,134,105789,55331,18972,34897
183,99,116,107437,57000,19945,34776
167,99,110,119411,56019,21015,41083
142,85,126,116436,56228,19756,38816
167,93,131,109133,56929,19100,36283
173,107,113,107857,56929,19649,36218
164,107,108,117413,54585,20219,41724
137,93,124,116436,56297,19729,39401
