112,269,326,115475,54585,19810,36478
112,269,326,123064,56929,20697,38104
112,268,326,118404,56019,20303,37345
112,268,326,118404,55950,20192,37210
121,272,335,118404,56019,20275,37895
130,289,359,107437,55126,18546,36478
144,304,21,109565,56717,18596,35454
163,306,34,109133,56647,18745,35329
190,345,32,103402,57000,26423,32857
195,9,15,98552,55812,26912,33250
179,21,18,106197,55126,24196,37619
181,28,36,107021,56788,22640,35267
205,40,40,98196,55950,29473,30740
214,44,19,103402,57426,20898,34354
203,52,17,107437,56437,27628,36941
195,60,34,107021,55058,21279,33824
208,71,40,104583,57070,28194,31250
219,74,19,103402,57000,20358,30740
197,80,13,112676,56367,23033,36742
178,84,31,113134,56228,21578,34058
200,91,43,106607,55194,25407,30841
213,93,28,110000,56367,22835,30942
183,97,10,112676,54652,20470,33650
168,98,24,117413,56089,21102,37687
186,100,43,112676,56437,28283,32307
193,103,38,108705,56929,21700,30993
199,103,14,113134,56367,29379,31509
192,103,13,111771,54652,23846,36742
179,101,31,115954,56089,20442,35329
179,101,31,115954,56089,20442,35329
