85,270,359,120434,55950,21339,36941
84,271,359,121474,56019,21368,36941
81,272,358,119921,56019,21368,37008
77,273,357,116436,54585,20956,36153
73,274,354,116923,54652,20985,36218
76,272,351,120952,56089,21428,36941
81,270,350,118404,56089,21368,36941
86,270,352,115475,54855,20985,36153
99,270,358,114528,54855,20956,36153
109,280,15,115954,56507,20726,36941
120,295,38,112676,56788,20054,36941
134,306,54,111771,56788,19918,36153
153,308,64,110437,56788,22770,36025
166,352,61,107021,55399,21073,34414
151,13,60,109565,55331,20927,40381
134,12,78,112222,56647,25908,40925
171,26,79,102244,55950,18998,35897
170,44,58,108279,57141,19918,35580
161,48,57,108705,55058,23333,41083
150,44,75,111771,56437,22258,38672
175,58,76,102627,55743,20442,35267
185,72,56,107021,56929,21488,36218
176,70,56,113134,56367,22512,42799
171,68,74,111771,56437,21700,39180
187,81,67,102627,55468,20783,35143
157,88,48,112222,56437,21609,38961
142,81,59,112676,56507,21761,42050
154,80,74,112222,56437,21190,39401
142,81,59,112676,56507,21761,42050
154,80,74,112222,56437,21190,39401
