112,266,26,114060,54585,20869,35517
111,266,26,117906,55950,21250,36283
111,266,26,112676,54585,20841,35580
112,266,26,117906,55950,21279,36218
113,266,26,117906,55950,21428,36742
112,267,33,111771,54652,20612,35454
118,279,48,111771,56297,20358,36283
129,294,65,109565,56507,20000,35205
138,300,81,107857,56507,20527,33363
157,299,91,108279,56577,20442,32912
173,297,93,107021,56717,21102,30590
205,334,81,111771,56437,26871,32253
185,349,78,112676,54652,25256,41482
159,353,94,115000,56367,23846,39475
186,7,107,103402,55399,22226,33363
184,19,93,107021,57070,20669,33535
166,28,81,114528,56228,29615,39253
150,30,92,111323,56367,20726,37895
176,36,106,101864,57141,23033,31250
192,47,93,100367,57497,19307,29615
163,54,76,107857,57000,19702,35267
147,55,87,114060,56089,24375,38744
172,60,100,110000,56367,21368,36218
182,73,91,105789,56929,20555,32912
158,77,79,114060,56228,20192,38387
143,76,92,111771,56297,20192,39327
170,80,101,109133,56437,22416,36875
181,90,87,107021,56788,20136,34594
162,93,77,112676,56089,20303,39698
147,90,90,108279,54720,21700,39253
