113,253,296,117906,54585,22195,36941
109,254,297,118404,54585,22132,36941
106,255,298,126929,57354,23502,38034
105,255,298,124693,57855,22803,37687
109,254,298,121474,56019,22770,37895
107,260,305,111771,54787,22770,36941
108,274,326,107437,55194,20583,36941
117,289,350,109565,56929,18423,36610
136,301,10,109565,56929,21609,35205
163,299,14,110437,56788,20054,33593
141,331,4,116436,56297,19729,35833
132,339,14,118906,56089,20082,39401
144,348,36,114528,56297,19729,38816
159,8,31,103793,55536,18448,34654
130,25,10,111771,56577,20000,37826
126,27,15,118404,56228,20442,41321
139,31,35,114528,56367,19464,39180
153,48,28,107857,57568,19676,35580
131,60,8,110437,54787,19891,37345
128,57,15,111323,54652,19385,40458
144,59,32,109133,55263,19281,38034
154,77,23,107437,57141,19676,35454
129,86,7,110437,55126,19438,37687
121,79,17,118404,56228,19783,40151
142,77,34,111771,55263,19464,35706
155,94,22,107857,57141,19837,35081
140,103,9,116923,56297,20082,39180
130,94,17,115000,54720,19385,40075
148,93,32,110000,55399,19543,35706
158,108,24,104186,55536,20275,33824
