111,306,12,114528,56297,21428,37482
110,311,12,111771,54720,20985,36544
110,315,12,115475,56228,21488,37210
111,318,12,111771,54855,20956,36544
110,321,12,115954,56089,21339,37345
110,322,12,111771,54652,20985,36544
114,328,21,109133,54720,20726,37210
121,345,41,107021,55058,20054,37619
126,359,66,110000,56507,20303,36218
144,55,82,109133,56437,20247,34776
158,98,90,107021,55058,19676,32635
177,124,87,106197,55058,24339,32362
154,129,82,117906,55950,26423,37482
141,125,97,116923,56089,24161,38529
172,130,101,105789,55194,22448,34534
177,129,82,107437,54787,25369,33766
170,126,85,117906,55950,24883,39924
180,126,103,113134,56089,26707,36941
198,129,98,110437,56367,25869,33708
210,125,79,116436,56089,23950,34654
184,85,58,114528,56089,21015,36413
170,87,74,115475,56367,21488,37413
199,91,86,107857,56577,31250,33824
211,91,66,108279,56717,24267,31878
184,97,56,116923,56089,20192,37413
166,97,75,115954,56089,22069,36941
195,100,87,105384,55058,29855,33250
206,100,67,108279,56647,21700,32091
186,101,62,115954,56089,24090,38744
186,101,62,115954,56089,24090,38744
