107,305,10,113134,56089,21609,37550
105,303,11,114528,56228,21548,37482
104,301,10,114060,56089,21548,37550
112,298,16,113134,56228,21161,37965
113,312,40,110437,56367,20109,37550
120,325,64,107857,56647,19891,36089
135,334,85,107021,56507,23132,34414
154,23,94,108279,56507,23846,32635
132,53,94,108705,56367,20358,33708
120,54,98,114528,56089,27246,37482
129,53,113,107857,56647,24303,35267
150,70,103,103013,57070,20000,33421
132,77,87,111771,56507,23707,35897
120,75,99,115954,56297,21279,37619
141,78,114,108279,56929,21761,36544
162,87,101,104583,57070,20303,35205
141,86,85,115000,56367,23880,37550
132,84,99,110437,55058,19729,37482
159,88,113,105789,55263,20583,36089
182,91,101,105789,55194,20109,34474
154,89,84,114528,56019,20726,37345
143,87,98,110437,54720,22195,38175
168,88,111,111323,56367,24994,37142
186,97,99,105789,55126,20470,34897
158,98,83,112676,54652,20669,37619
147,93,94,110437,54652,19756,38744
167,94,111,111771,56367,19837,38034
183,101,100,107021,55058,20275,34715
156,100,83,117413,56019,22967,37756
176,100,83,117413,56019,22967,37756
