96,259,288,123064,55674,22101,38816
95,259,287,117906,54585,21639,38034
95,258,287,120434,55950,22038,38816
95,258,287,115954,54585,21609,38034
102,261,293,118404,56089,23132,39475
108,272,310,115475,56228,23707,40925
117,287,331,112676,56437,20330,38961
132,299,352,110437,56507,20027,36544
158,303,358,110000,56647,22967,33941
135,337,353,111771,56437,22069,36025
129,343,2,117413,56089,20386,40691
142,351,20,112222,56437,20109,38600
156,14,16,105384,57141,20330,34534
130,31,357,107021,55331,19702,36089
124,30,359,119411,56019,23165,40304
123,30,16,114060,56297,21428,37550
152,45,13,107021,57354,22967,35081
130,61,352,109133,54923,19622,36089
125,59,353,118404,55950,25218,40381
124,58,12,118906,57497,20192,37619
149,72,10,107857,56929,22803,34836
116,84,351,110437,55058,19464,35643
117,82,352,122530,56019,22416,41162
122,76,11,112676,54652,19702,37687
154,87,4,108279,57000,21518,34654
127,99,344,117413,56367,20027,36742
118,92,351,115475,54720,20358,40458
127,84,6,113134,54855,19385,36089
146,99,358,110000,56929,20358,34414
122,104,341,121474,55950,20054,39180
