124,246,338,107021,55058,20386,36742
122,260,337,110879,56367,20898,37482
121,271,337,111771,56367,20956,37482
120,281,336,111323,56297,20927,37482
119,291,336,111323,56297,20898,37482
115,299,336,111323,56297,20841,37482
126,304,338,111771,56367,20726,38245
123,320,354,106197,54923,20082,38316
130,339,8,108279,56437,20054,38316
137,354,25,107437,56788,18998,36218
147,52,45,110000,56647,19385,35081
182,87,47,103402,57000,19837,31147
158,105,33,111323,56297,25869,37210
146,103,40,107437,54855,20956,39698
172,108,57,106197,56929,24090,35205
178,116,47,103402,57141,20054,32307
157,121,31,110879,56507,23468,35580
147,122,44,109565,54923,20697,37756
173,125,57,107857,56929,23880,34354
183,131,45,102627,55399,20054,31878
162,135,29,114528,56228,22901,36941
150,131,41,111771,54652,21700,39327
172,130,55,108279,56437,21578,35580
185,133,44,105789,56788,22770,33824
161,131,30,114060,56089,21700,36413
148,127,40,110437,54652,20386,38672
170,126,56,111771,56437,21548,35081
183,127,47,105789,55263,21102,32746
162,127,29,115475,56089,23367,35081
162,127,29,115475,56089,23367,35081
