104,325,272,117906,54585,20783,36283
103,324,272,122000,55881,21428,37142
103,323,272,121474,55950,21339,36941
102,322,271,123064,56019,21368,36941
103,320,271,117413,54585,20985,36218
110,315,273,117906,56297,20386,36875
115,327,285,115000,57855,20219,39180
123,341,305,109133,57000,19729,37619
137,350,324,108279,57000,20082,36089
152,355,325,107437,57141,20669,34715
134,21,332,110000,55399,24055,38888
152,41,350,111771,56929,21609,39475
169,59,342,109133,57070,27037,37965
159,55,345,111771,55126,19411,40304
170,58,358,106607,55536,24410,36544
177,80,345,101486,55950,20612,34654
157,89,338,115475,56437,19864,39773
135,76,353,117906,56507,19891,39401
159,80,358,107021,55674,20027,36089
166,100,340,110000,57000,20358,35081
153,103,337,120952,56089,19810,41083
130,87,353,118906,56228,19756,39180
159,94,352,108705,56788,25256,39549
160,109,333,112676,56647,20726,39107
151,106,332,118404,56089,19676,42215
134,92,347,115954,56297,19676,39475
155,103,350,107021,55399,22640,40613
165,115,332,108705,55058,20927,40151
156,109,331,123064,55881,20192,42884
139,94,345,119411,56089,19756,40075
