109,315,26,110000,54652,21279,37687
107,293,13,118404,56089,21609,36941
107,291,13,114060,54652,21073,36218
108,289,13,112676,54652,21073,36218
118,288,18,117906,56019,21669,38387
108,319,26,110000,54720,21339,37687
115,320,26,113134,56228,21914,41321
116,333,41,110000,56367,20726,42884
118,349,63,104583,55263,20000,39180
132,2,84,104583,55263,19333,37142
161,49,96,110437,56437,22038,35580
192,77,88,112676,56437,25069,35643
174,85,93,111323,54855,20000,38961
188,88,115,110437,55058,19049,37482
212,97,110,107857,56929,19891,36153
225,106,88,110879,56647,20754,36153
210,105,92,111323,55058,19100,38245
208,105,114,112676,56367,20358,37482
219,112,112,104186,55263,20000,34897
225,118,91,107437,54855,20027,36348
219,117,92,111771,54652,19649,40691
213,115,113,108279,54720,19281,37965
228,121,109,107857,56647,20669,37550
228,122,90,108705,54720,20697,37345
218,118,93,110000,54652,19756,40381
213,114,112,113134,56089,20027,38961
228,122,90,108705,54720,20697,37345
218,118,93,110000,54652,19756,40381
213,114,112,113134,56089,20027,38961
228,122,90,108705,54720,20697,37345
