113,277,10,111771,56717,19945,37345
116,282,21,102627,55536,18745,36153
123,297,45,103402,55468,18374,35580
135,308,67,107021,57070,19281,35454
161,311,72,103793,55468,20330,32635
139,339,72,110437,56647,19438,37142
132,345,87,108705,55194,19729,37619
156,357,103,107021,57000,20192,37482
163,17,91,103013,57354,19649,33824
139,29,78,107437,55126,23811,37965
127,27,92,112676,56717,20358,39180
161,39,100,103402,55536,21578,34715
166,57,84,107021,57141,20027,34594
151,63,77,117413,56297,20330,41162
137,56,94,114528,56437,20527,38744
170,66,97,107437,57141,20027,34235
171,82,78,107857,57070,20499,33882
159,80,77,118404,56297,20192,41162
152,73,93,110000,55399,19490,36089
176,86,91,107021,57141,19049,33080
184,100,70,116436,56929,22289,35329
177,94,73,116436,56367,19783,40691
170,84,89,107857,55331,19359,36089
192,98,86,104583,57141,19281,34000
159,108,69,111771,56929,20275,35392
151,100,73,112222,54652,19783,39401
155,93,86,107857,55126,18720,34836
165,102,84,105789,55194,18720,33193
146,116,70,112676,56437,19411,35580
138,105,75,117413,56089,23266,40925
