119,277,258,116436,56228,20612,37482
115,275,258,115954,56228,20640,37482
111,271,258,116436,56228,20669,37482
110,268,258,115954,56297,20583,37550
102,265,262,112676,56577,20985,37482
108,273,276,110437,56717,20000,37482
118,286,293,108705,56929,20869,36089
127,297,312,105789,55399,18770,35205
146,304,323,104583,55399,19359,33941
166,339,323,110879,56647,21428,36218
152,352,326,113134,54652,27037,39924
131,349,344,116923,56367,23266,40075
165,6,348,101864,55812,25256,34715
168,25,334,106607,58289,21518,36153
148,31,329,115954,56367,19891,40535
135,26,344,109133,54787,19359,39773
155,42,341,102627,55536,22544,35392
135,62,326,110879,56647,19891,37895
128,58,330,119921,56019,19891,42884
138,54,344,108705,55126,19385,37550
153,72,336,103013,55468,20583,35329
128,81,321,115954,56367,20027,39327
117,71,332,114528,54652,19255,40151
143,72,342,111771,56647,20697,38104
146,91,332,107437,57070,21220,37756
135,93,328,119411,56228,20109,42380
116,76,341,114060,54855,19333,40304
139,85,343,105789,55399,19049,36153
147,104,328,107021,55263,19385,36153
137,106,326,119411,56089,19702,40769
